Location,Crop,Soil_Type,pH,Nitrogen,Phosphorus,Potassium,Rainfall_mm,Temperature_C,Expected_Yield_ton_per_hectare
Ranchi,Pulses,Sandy Loam,6.7,Medium,High,High,953,28,1.68
Ranchi,Maize,Loamy,6.97,Low,High,Low,932,22,2.73
Ranchi,Pulses,Sandy Loam,6.87,Medium,Medium,High,1040,19,1.28
Ranchi,Rice,Clay Loam,5.82,Low,Low,High,1545,27,4.07
Ranchi,Wheat,Clay Loam,7.4,Medium,High,Low,1034,22,2.69
Ranchi,Maize,Sandy Loam,6.51,Medium,Low,High,1095,21,3.21
Ranchi,Rice,Clay Loam,6.64,Low,Medium,Medium,1528,31,4.09
Ranchi,Wheat,Clay Loam,7.04,Medium,High,Low,1253,23,3.1
Ranchi,Maize,Sandy Loam,6.26,Low,Low,High,910,27,2.04
Ranchi,Pulses,Loamy,6.97,Low,High,Low,1005,19,1.29
Ranchi,Maize,Sandy Loam,6.93,High,Low,High,1152,22,3.17
Ranchi,Pulses,Loamy,6.15,Low,Low,Medium,973,20,1.32
Ranchi,Rice,Clayey,6.39,High,Low,Medium,1458,24,3.29
Ranchi,Pulses,Loamy,6.15,Low,Medium,High,939,19,1.77
Ranchi,Maize,Loamy,7.24,High,Low,Medium,1099,26,2.87
Ranchi,Rice,Clayey,6.52,Low,Medium,Medium,1491,26,2.79
Ranchi,Rice,Loamy,6.63,High,Low,Low,1311,26,2.58
Ranchi,Wheat,Clay Loam,7.02,High,Medium,Medium,1049,23,1.97
Ranchi,Pulses,Loamy,6.63,Low,High,Medium,943,26,1.66
Ranchi,Maize,Loamy,5.97,Low,Medium,Low,1040,30,3.14
Ranchi,Pulses,Loamy,7.4,Low,Medium,High,926,26,1.25
Ranchi,Maize,Loamy,6.11,Low,Low,Medium,1131,22,2.85
Ranchi,Maize,Loamy,6.92,Medium,Medium,Medium,1060,28,3.56
Ranchi,Maize,Loamy,6.68,High,Medium,High,961,25,2.07
Ranchi,Maize,Loamy,6.28,Low,Medium,Low,931,21,2.59
Ranchi,Pulses,Loamy,6.8,Medium,Medium,High,927,18,1.16
Ranchi,Pulses,Sandy Loam,6.81,Low,Low,Medium,867,26,1.27
Ranchi,Wheat,Loamy,6.03,Low,Medium,High,914,21,3.39
Ranchi,Pulses,Loamy,7.45,Low,High,Medium,1097,27,1.22
Ranchi,Maize,Sandy Loam,5.94,High,Medium,Low,915,28,2.17
Ranchi,Pulses,Sandy Loam,6.23,High,Medium,Low,862,26,1.1
Ranchi,Wheat,Loamy,6.87,Medium,Medium,Medium,1287,22,2.86
Ranchi,Maize,Sandy Loam,6.95,High,High,High,931,29,3.16
Ranchi,Maize,Loamy,6.03,Medium,High,High,904,26,2.22
Ranchi,Maize,Loamy,7.43,High,Medium,Low,1024,18,2.45
Ranchi,Wheat,Loamy,6.47,High,Low,Medium,1074,18,2.26
Ranchi,Rice,Clay Loam,6.79,Medium,Low,High,1598,26,4.14
Ranchi,Pulses,Loamy,6.42,Medium,Medium,High,973,20,1.08
Ranchi,Maize,Loamy,6.71,Low,Low,Low,1196,23,3.51
Ranchi,Maize,Loamy,6.04,Low,Low,Low,971,30,2.31
Ranchi,Maize,Sandy Loam,6.86,Low,High,Medium,902,26,3.23
Ranchi,Wheat,Loamy,7.49,Medium,Low,High,1225,20,3.18
Ranchi,Pulses,Sandy Loam,6.94,Medium,High,Low,848,28,1.22
Ranchi,Maize,Loamy,6.38,Low,High,Low,1047,20,2.95
Ranchi,Pulses,Sandy Loam,7.0,Medium,High,Low,1091,28,1.41
Ranchi,Wheat,Clay Loam,6.43,Medium,Low,Low,1379,20,2.6
Ranchi,Maize,Sandy Loam,6.04,High,Medium,Medium,918,27,2.62
Ranchi,Pulses,Sandy Loam,6.15,Medium,Low,High,1099,21,1.58
Ranchi,Rice,Clay Loam,6.84,Low,Low,Medium,1520,24,2.85
Ranchi,Wheat,Clay Loam,7.18,Medium,High,Low,1144,20,3.3
Ranchi,Rice,Clayey,6.83,Medium,High,Low,1594,22,3.69
Ranchi,Wheat,Clay Loam,6.61,Low,Medium,Medium,1005,22,3.09
Ranchi,Rice,Clayey,6.11,High,Medium,Medium,1530,27,3.47
Ranchi,Rice,Clay Loam,6.33,High,High,High,1513,29,3.98
Ranchi,Maize,Loamy,6.14,Low,Medium,Medium,989,18,2.12
Ranchi,Maize,Loamy,7.2,Medium,Medium,Low,980,24,3.97
Ranchi,Pulses,Sandy Loam,6.45,High,Medium,Medium,947,22,2.0
Ranchi,Wheat,Clay Loam,7.18,Low,High,High,1156,23,2.49
Ranchi,Pulses,Sandy Loam,6.72,Medium,Medium,Medium,880,23,1.58
Ranchi,Pulses,Loamy,6.31,Low,Low,Medium,983,21,1.47
Ranchi,Wheat,Loamy,6.19,High,Medium,Low,1351,22,2.24
Ranchi,Pulses,Loamy,6.28,Low,High,Medium,912,24,1.27
Ranchi,Pulses,Loamy,7.35,Low,Low,Low,1050,20,1.3
Ranchi,Maize,Loamy,7.01,Low,Medium,High,1125,23,3.73
Ranchi,Rice,Clay Loam,5.64,High,Medium,Low,1497,30,3.82
Ranchi,Rice,Clay Loam,5.73,High,Medium,Medium,1431,26,3.23
Ranchi,Wheat,Clay Loam,7.2,Low,Medium,High,1371,23,2.67
Ranchi,Wheat,Loamy,7.48,Low,Medium,Medium,1290,20,2.5
Ranchi,Pulses,Sandy Loam,6.28,Medium,Low,Low,1032,19,1.8
Ranchi,Rice,Clayey,5.89,Medium,Low,Low,1226,23,2.59
Ranchi,Pulses,Loamy,6.04,Medium,Medium,High,963,25,1.55
Ranchi,Pulses,Loamy,6.39,Low,Medium,Low,1085,28,1.01
Ranchi,Pulses,Loamy,6.92,Low,Medium,High,801,24,1.96
Ranchi,Pulses,Sandy Loam,7.33,Low,High,Medium,930,18,1.91
Ranchi,Maize,Sandy Loam,6.63,Low,High,Medium,1037,27,2.88
Ranchi,Rice,Clay Loam,5.61,Medium,Low,High,1421,28,3.15
Ranchi,Wheat,Clay Loam,7.42,Low,Medium,Medium,1141,22,2.25
Ranchi,Maize,Sandy Loam,6.33,Low,Medium,Low,940,21,2.66
Ranchi,Wheat,Clay Loam,6.11,Medium,Medium,High,1004,18,3.16
Ranchi,Wheat,Clay Loam,7.02,Medium,Medium,Low,1393,19,2.0
Ranchi,Rice,Loamy,5.57,Medium,High,High,1467,24,4.24
Ranchi,Pulses,Sandy Loam,7.36,High,Low,Low,976,22,1.9
Ranchi,Maize,Sandy Loam,7.49,Low,Low,High,1002,20,3.19
Ranchi,Pulses,Loamy,7.06,Low,Medium,High,942,18,1.42
Ranchi,Pulses,Sandy Loam,6.67,Medium,High,Low,870,28,1.64
Ranchi,Pulses,Sandy Loam,6.12,Medium,Medium,Medium,1070,21,1.62
Ranchi,Rice,Clay Loam,6.1,Low,High,High,1248,25,4.34
Ranchi,Maize,Loamy,6.92,High,Low,Low,1136,28,2.8
Ranchi,Pulses,Loamy,6.96,High,High,High,1085,22,1.51
Ranchi,Rice,Clay Loam,6.65,Low,High,Low,1226,29,3.37
Ranchi,Wheat,Loamy,7.07,High,Medium,Low,949,20,2.53
Ranchi,Rice,Clay Loam,5.51,High,Low,Low,1421,25,3.34
Ranchi,Maize,Loamy,7.09,Medium,Low,Low,1162,28,3.7
Ranchi,Maize,Loamy,7.16,Medium,High,Medium,988,19,2.98
Ranchi,Pulses,Sandy Loam,7.02,Medium,Medium,Medium,900,21,1.76
Ranchi,Pulses,Sandy Loam,7.35,Low,Medium,Low,1065,19,1.85
Ranchi,Pulses,Sandy Loam,6.29,High,High,Medium,994,18,1.49
Ranchi,Maize,Loamy,7.0,High,Low,Low,1000,27,2.96
Ranchi,Rice,Loamy,6.34,High,Low,High,1560,25,4.17
Ranchi,Pulses,Loamy,7.45,Low,Medium,Medium,967,23,1.22
Ranchi,Wheat,Clay Loam,6.17,High,High,Medium,1295,24,3.4
Ranchi,Pulses,Loamy,6.14,Medium,High,Low,1038,25,1.37
Ranchi,Wheat,Clay Loam,6.66,Medium,Low,High,1217,22,2.77
Ranchi,Pulses,Sandy Loam,7.24,Medium,Low,Low,968,19,1.7
Ranchi,Pulses,Loamy,6.78,Low,Medium,Low,873,26,1.96
Ranchi,Maize,Sandy Loam,7.2,High,High,High,1103,28,2.18
Ranchi,Rice,Loamy,5.99,High,Medium,Medium,1420,31,2.6
Ranchi,Rice,Clay Loam,6.24,Low,Medium,High,1576,30,2.96
Ranchi,Wheat,Loamy,6.81,High,High,High,1087,18,2.41
Ranchi,Pulses,Sandy Loam,6.02,High,Low,High,1015,27,1.48
Ranchi,Maize,Sandy Loam,6.67,Low,Medium,Medium,960,23,3.25
Ranchi,Pulses,Loamy,6.78,Medium,Medium,Medium,886,21,1.98
Ranchi,Pulses,Sandy Loam,6.17,High,High,Medium,826,24,1.18
Ranchi,Pulses,Loamy,6.99,Low,Medium,Medium,898,24,1.46
Ranchi,Rice,Loamy,6.9,Medium,High,High,1502,27,2.63
Ranchi,Wheat,Loamy,6.63,Medium,Low,Low,1329,22,3.08
Ranchi,Pulses,Loamy,6.59,High,Low,Low,830,22,1.12
Ranchi,Rice,Clay Loam,6.71,Medium,High,Low,1501,29,2.53
Ranchi,Pulses,Loamy,6.94,High,Low,Medium,1068,18,1.73
Ranchi,Pulses,Sandy Loam,6.95,High,High,Low,1004,27,1.82
Ranchi,Wheat,Clay Loam,7.22,Low,Low,Low,1033,23,1.8
Ranchi,Wheat,Clay Loam,6.62,High,Medium,Low,955,24,1.89
Ranchi,Maize,Sandy Loam,5.93,High,Medium,Low,973,27,3.91
Ranchi,Wheat,Clay Loam,6.82,Medium,High,Low,1233,19,1.94
Ranchi,Wheat,Clay Loam,7.28,Low,Medium,Medium,998,21,2.42
Ranchi,Pulses,Sandy Loam,7.38,Medium,High,Medium,802,27,1.57
Ranchi,Pulses,Sandy Loam,6.22,High,Medium,High,812,21,1.69
Ranchi,Pulses,Loamy,7.2,High,Low,Low,1036,22,1.18
Ranchi,Wheat,Loamy,6.59,Medium,Medium,High,1093,24,2.52
Ranchi,Pulses,Loamy,6.8,Medium,High,High,1061,19,1.86
Ranchi,Wheat,Clay Loam,7.43,Low,Medium,High,1126,22,2.88
Ranchi,Wheat,Clay Loam,7.41,Medium,Medium,High,1058,18,3.26
Ranchi,Rice,Loamy,6.58,Low,High,Medium,1410,30,3.98
Ranchi,Pulses,Sandy Loam,7.07,High,Low,High,962,27,1.23
Ranchi,Rice,Loamy,5.83,Low,Medium,High,1447,22,3.47
Ranchi,Pulses,Sandy Loam,6.77,Medium,Low,Medium,962,22,1.81
Ranchi,Pulses,Sandy Loam,6.56,Medium,Medium,Medium,971,27,1.75
Ranchi,Rice,Clay Loam,5.84,High,Low,Low,1348,28,2.9
Ranchi,Rice,Clay Loam,5.95,Medium,Low,Low,1439,32,3.94
Ranchi,Maize,Loamy,6.16,High,High,Low,966,30,3.73
Ranchi,Maize,Sandy Loam,7.38,High,Low,High,1179,19,3.81
Ranchi,Pulses,Loamy,6.39,High,Medium,Low,801,25,1.17
Ranchi,Maize,Sandy Loam,6.64,High,High,High,1124,21,3.16
Ranchi,Pulses,Sandy Loam,7.16,Low,Low,Low,1052,21,1.23
Ranchi,Maize,Sandy Loam,6.56,High,High,High,1071,25,2.51
Ranchi,Pulses,Loamy,6.6,Low,Medium,Low,1083,21,1.38
Ranchi,Maize,Sandy Loam,6.79,Low,Low,Low,1098,29,2.27
Ranchi,Wheat,Clay Loam,7.13,Low,Medium,High,1146,25,2.96
Ranchi,Wheat,Loamy,6.39,Medium,Low,Medium,1220,22,2.14
Ranchi,Rice,Clay Loam,6.89,High,Medium,Low,1330,24,4.19
Ranchi,Maize,Sandy Loam,6.15,High,Low,High,1156,26,2.46
Ranchi,Pulses,Loamy,7.18,Medium,Medium,Low,831,27,1.52
Ranchi,Pulses,Loamy,6.13,Low,Medium,Medium,814,25,1.74
Ranchi,Pulses,Sandy Loam,6.97,Low,High,Medium,1059,18,1.78
Ranchi,Pulses,Sandy Loam,6.11,Low,Low,Low,1011,18,1.16
Ranchi,Wheat,Clay Loam,6.31,High,Medium,High,1244,25,2.48
Ranchi,Rice,Clayey,6.72,High,Low,Medium,1370,29,4.49
Ranchi,Wheat,Loamy,6.5,Low,Medium,High,1264,23,1.96
Ranchi,Maize,Loamy,6.31,Low,Medium,Medium,963,23,3.03
Ranchi,Rice,Clay Loam,5.85,Low,High,Low,1203,27,3.03
Ranchi,Wheat,Clay Loam,6.65,Medium,Medium,Low,1208,25,1.9
Ranchi,Rice,Clay Loam,5.6,Low,Medium,Low,1350,23,3.4
Ranchi,Pulses,Loamy,7.22,High,Medium,Medium,886,27,1.69
Ranchi,Pulses,Loamy,6.65,High,High,Low,828,26,1.41
Ranchi,Pulses,Loamy,6.84,Low,High,Medium,987,25,1.36
Ranchi,Wheat,Clay Loam,6.82,Medium,Medium,High,993,20,3.31
Ranchi,Wheat,Loamy,6.71,Medium,Low,Medium,1333,18,2.15
Ranchi,Wheat,Clay Loam,6.69,Low,Medium,Medium,1341,25,1.91
Ranchi,Wheat,Clay Loam,6.02,Medium,Medium,Low,1258,18,3.07
Ranchi,Maize,Loamy,5.94,Low,Medium,High,1061,19,3.11
Ranchi,Pulses,Sandy Loam,7.0,High,Low,High,888,28,1.17
Ranchi,Rice,Loamy,6.6,Low,High,Low,1569,28,2.9
Ranchi,Maize,Loamy,7.47,High,Medium,Medium,953,27,3.38
Ranchi,Wheat,Clay Loam,7.43,Medium,Medium,High,1100,19,2.56
Ranchi,Rice,Clayey,6.69,Medium,Medium,Low,1477,22,3.47
Ranchi,Wheat,Clay Loam,7.23,Low,Medium,Low,1245,19,1.7
Ranchi,Maize,Loamy,5.9,High,Low,High,1146,25,3.09
Ranchi,Rice,Loamy,6.52,Low,High,Low,1470,29,3.14
Ranchi,Pulses,Loamy,6.59,Low,High,High,940,21,1.87
Ranchi,Maize,Sandy Loam,6.63,High,High,High,967,26,2.71
Ranchi,Maize,Loamy,6.51,High,Low,Low,978,19,3.64
Ranchi,Rice,Clayey,5.53,High,Medium,Low,1201,26,4.39
Ranchi,Wheat,Clay Loam,7.37,High,High,Low,1174,20,1.78
Ranchi,Wheat,Loamy,6.38,Medium,High,High,1230,25,2.85
Ranchi,Maize,Sandy Loam,6.25,Medium,Low,Low,1108,22,3.21
Ranchi,Rice,Clayey,6.27,Low,Low,Medium,1229,22,2.58
Ranchi,Maize,Sandy Loam,7.05,Low,Low,Low,902,20,4.0
Ranchi,Pulses,Sandy Loam,6.05,High,Low,Medium,833,19,1.89
Ranchi,Wheat,Loamy,6.51,Low,Medium,Medium,964,21,1.98
Ranchi,Rice,Loamy,5.96,Medium,High,Low,1455,27,3.42
Ranchi,Rice,Loamy,6.82,Medium,Medium,Low,1459,28,2.51
Ranchi,Wheat,Clay Loam,6.67,High,High,Low,907,18,2.88
Ranchi,Wheat,Clay Loam,6.42,Medium,Low,Medium,1012,22,1.78
Ranchi,Pulses,Sandy Loam,6.82,Low,Low,Medium,855,22,1.86
Ranchi,Pulses,Sandy Loam,7.05,High,High,Low,921,26,1.34
Ranchi,Maize,Loamy,7.44,Medium,Medium,Medium,1161,21,2.84
Ranchi,Maize,Loamy,7.4,Medium,Medium,Medium,1189,26,3.25
Ranchi,Maize,Sandy Loam,6.12,High,Medium,High,968,18,2.72
Ranchi,Maize,Sandy Loam,7.11,Low,Low,Medium,1184,30,2.94
Ranchi,Rice,Clayey,6.74,High,Medium,Low,1470,28,3.0
Ranchi,Maize,Sandy Loam,6.52,High,High,High,1117,20,3.44
Ranchi,Pulses,Sandy Loam,6.3,Medium,Medium,Low,1023,20,1.51
Ranchi,Maize,Loamy,7.45,Low,High,Low,918,21,3.32
Ranchi,Maize,Loamy,6.31,High,Low,Medium,1028,24,2.75
Ranchi,Maize,Loamy,7.22,High,Medium,High,1111,27,2.89
Ranchi,Rice,Loamy,6.94,Medium,High,High,1384,23,2.53
Ranchi,Maize,Loamy,6.53,Medium,Medium,Medium,945,20,3.77
Ranchi,Wheat,Clay Loam,7.01,Low,Medium,Low,913,24,2.67
Ranchi,Wheat,Clay Loam,6.87,High,Medium,Medium,1390,24,3.36
Ranchi,Rice,Clay Loam,5.72,Low,Low,Medium,1223,26,3.15
Ranchi,Rice,Clayey,6.02,Medium,High,Medium,1379,31,3.29
Ranchi,Wheat,Clay Loam,6.99,Medium,High,Medium,1186,21,2.5
Ranchi,Wheat,Loamy,6.97,Medium,Low,Medium,1051,21,2.48
Ranchi,Maize,Sandy Loam,6.71,Medium,High,Low,1047,28,2.67
Ranchi,Rice,Loamy,5.8,Medium,Low,Medium,1583,22,4.37
Ranchi,Maize,Loamy,6.85,Medium,Low,Low,982,21,2.7
Ranchi,Rice,Loamy,6.33,Low,Low,High,1238,28,3.26
Ranchi,Rice,Clay Loam,5.93,Medium,Medium,Medium,1567,23,4.28
Ranchi,Pulses,Sandy Loam,7.15,Low,Low,Low,1034,24,1.33
Ranchi,Maize,Sandy Loam,7.33,High,Low,Medium,978,28,2.79
Ranchi,Wheat,Loamy,7.12,High,Medium,High,1219,18,3.08
Ranchi,Maize,Sandy Loam,7.39,Low,Low,Medium,956,28,2.27
Ranchi,Maize,Sandy Loam,7.26,Medium,Medium,High,1137,26,3.15
Ranchi,Pulses,Loamy,6.43,High,Medium,Medium,1086,28,1.51
Ranchi,Wheat,Loamy,6.52,Medium,Medium,Low,1372,22,2.86
Ranchi,Rice,Clayey,6.57,Low,Low,Medium,1209,23,2.53
Ranchi,Maize,Loamy,6.89,High,Medium,High,1119,26,2.51
Ranchi,Wheat,Clay Loam,6.07,Medium,High,High,1096,20,2.52
Ranchi,Maize,Loamy,6.6,Medium,Medium,High,984,28,3.15
Ranchi,Rice,Loamy,6.85,High,Low,Low,1475,29,2.91
Ranchi,Pulses,Sandy Loam,6.68,Medium,High,High,942,24,1.36
Ranchi,Wheat,Clay Loam,7.22,Low,Low,High,930,24,2.85
Ranchi,Pulses,Loamy,7.09,Low,Medium,Medium,822,26,1.91
Ranchi,Wheat,Clay Loam,6.84,High,Low,Medium,1395,18,2.6
Ranchi,Maize,Sandy Loam,6.28,Medium,Low,Low,1033,30,2.12
Ranchi,Wheat,Loamy,6.8,Medium,High,Medium,1136,18,2.48
Ranchi,Wheat,Loamy,6.18,High,Low,Low,1130,19,3.35
Ranchi,Maize,Loamy,6.53,Medium,Low,High,1191,25,2.57
Ranchi,Maize,Loamy,7.05,Low,High,High,993,19,3.4
Ranchi,Maize,Sandy Loam,7.08,High,Medium,Low,1055,24,2.02
Ranchi,Rice,Loamy,6.76,Medium,Medium,Medium,1405,32,3.99
Ranchi,Maize,Loamy,6.12,Medium,Low,Medium,1019,29,3.29
Ranchi,Rice,Clay Loam,6.51,Low,Low,Medium,1517,22,3.86
Ranchi,Rice,Loamy,6.41,High,Low,Medium,1239,24,2.8
Ranchi,Wheat,Clay Loam,7.19,Low,Low,High,1093,22,2.72
Ranchi,Wheat,Loamy,7.5,High,Medium,Low,1273,23,2.01
Ranchi,Wheat,Clay Loam,6.75,Low,Medium,High,910,23,2.5
Ranchi,Wheat,Loamy,6.86,Medium,Low,High,1065,18,2.48
Ranchi,Pulses,Loamy,6.93,High,Medium,High,923,20,1.94
Ranchi,Wheat,Clay Loam,7.02,Medium,High,Low,991,25,2.16
Ranchi,Rice,Clayey,6.33,High,High,Medium,1244,25,3.92
Ranchi,Pulses,Sandy Loam,7.33,Low,Low,High,932,18,1.77
Ranchi,Pulses,Loamy,6.41,High,High,Medium,942,27,1.7
Ranchi,Wheat,Clay Loam,6.37,Low,High,Medium,1257,22,2.73
Ranchi,Pulses,Loamy,7.16,Low,High,Medium,1064,25,1.64
Ranchi,Maize,Loamy,6.92,Medium,Medium,Medium,938,29,3.11
Ranchi,Maize,Loamy,5.99,Low,Low,Medium,935,25,3.18
Ranchi,Rice,Clay Loam,6.22,Low,Low,High,1495,28,3.47
Ranchi,Rice,Clay Loam,6.4,High,Medium,Low,1546,29,3.39
Ranchi,Maize,Loamy,7.17,Low,Medium,Low,1123,18,2.43
Ranchi,Maize,Sandy Loam,6.41,High,High,Low,1178,30,2.18
Ranchi,Wheat,Clay Loam,6.15,High,Low,Low,1352,23,2.01
Ranchi,Wheat,Loamy,6.6,High,High,Medium,1180,18,1.93
Ranchi,Rice,Clayey,6.01,High,High,High,1439,32,2.98
Ranchi,Pulses,Sandy Loam,6.41,High,High,Low,946,19,1.35
Ranchi,Pulses,Loamy,7.15,Low,High,Low,979,19,1.77
Ranchi,Wheat,Loamy,7.19,Low,High,High,1128,21,1.96
Ranchi,Maize,Sandy Loam,7.48,Low,Medium,High,954,18,3.88
Ranchi,Pulses,Sandy Loam,6.8,Low,Medium,High,803,24,1.41
Ranchi,Wheat,Loamy,7.43,Low,Medium,High,929,19,2.51
Ranchi,Pulses,Loamy,7.39,High,Low,Low,986,19,1.19
Ranchi,Pulses,Sandy Loam,6.52,Medium,Medium,Medium,900,25,1.72
Ranchi,Pulses,Loamy,6.53,Medium,High,Medium,1051,23,1.68
Ranchi,Pulses,Sandy Loam,6.6,High,Medium,Low,891,25,1.62
Ranchi,Wheat,Loamy,6.3,Medium,Low,High,1360,25,2.19
Ranchi,Rice,Clay Loam,6.78,Medium,High,Medium,1415,22,3.99
Ranchi,Rice,Clay Loam,6.26,Low,High,High,1299,32,2.73
Ranchi,Wheat,Loamy,6.66,High,High,High,1344,24,2.13
Ranchi,Maize,Loamy,6.66,Low,High,Medium,1084,20,2.52
Ranchi,Wheat,Clay Loam,6.32,High,Low,High,1054,23,1.95
Ranchi,Rice,Clayey,6.5,Low,High,High,1483,30,3.68
Ranchi,Pulses,Loamy,7.39,Medium,Low,High,841,26,1.36
Ranchi,Maize,Sandy Loam,6.08,Low,High,Low,1073,19,3.48
Ranchi,Maize,Sandy Loam,6.33,High,Low,Medium,933,27,2.14
Ranchi,Rice,Clayey,5.79,Low,Medium,High,1333,26,2.51
Ranchi,Wheat,Clay Loam,6.31,High,Medium,Medium,1309,19,2.8
Ranchi,Pulses,Sandy Loam,6.56,High,High,High,999,23,1.83
Ranchi,Rice,Clay Loam,6.23,Medium,Medium,Low,1474,22,2.78
Ranchi,Pulses,Loamy,6.81,Medium,Low,Medium,1070,22,1.15
Ranchi,Pulses,Loamy,6.0,Low,Low,Low,958,19,1.36
Ranchi,Wheat,Clay Loam,7.04,Low,Medium,Low,1309,19,3.14
Ranchi,Wheat,Clay Loam,6.95,Low,Medium,Low,906,21,2.41
Ranchi,Rice,Loamy,6.66,High,Low,Low,1563,24,2.62
Ranchi,Wheat,Loamy,6.61,Low,Medium,Low,1109,24,2.15
Ranchi,Pulses,Sandy Loam,6.9,Low,High,Low,1036,20,1.27
Ranchi,Wheat,Clay Loam,7.07,Low,Medium,Medium,937,24,1.92
Ranchi,Maize,Loamy,6.93,High,High,Medium,918,22,2.25
Ranchi,Wheat,Clay Loam,6.37,High,Medium,Medium,1051,24,3.01
Ranchi,Pulses,Loamy,7.3,Medium,High,Low,983,19,1.26
Ranchi,Maize,Loamy,7.37,Medium,High,Medium,1127,21,2.36
Ranchi,Wheat,Clay Loam,6.46,Low,Low,Low,1251,20,3.16
Ranchi,Wheat,Clay Loam,6.82,High,Medium,High,950,19,2.24
Ranchi,Pulses,Sandy Loam,6.24,High,High,Medium,993,28,1.85
Ranchi,Maize,Loamy,6.63,Medium,Low,High,1117,23,3.22
Ranchi,Maize,Loamy,6.42,Low,High,Medium,1104,21,2.47
Ranchi,Rice,Loamy,6.58,High,Medium,Medium,1293,24,3.83
Ranchi,Wheat,Loamy,6.9,Medium,High,Low,985,23,2.94
Ranchi,Rice,Clayey,6.49,High,High,High,1539,30,3.69
Ranchi,Wheat,Loamy,6.71,High,Medium,Medium,1012,20,2.93
Ranchi,Rice,Loamy,6.26,Medium,High,High,1493,25,3.78
Ranchi,Wheat,Clay Loam,7.33,Medium,High,Low,1227,20,2.64
Ranchi,Rice,Loamy,5.78,Medium,Medium,Low,1435,24,2.82
Ranchi,Pulses,Loamy,6.37,Medium,High,Medium,974,22,1.21
Ranchi,Rice,Loamy,6.67,Medium,Low,Medium,1253,31,3.63
Ranchi,Maize,Loamy,6.3,High,Medium,High,1031,22,2.79
Ranchi,Pulses,Sandy Loam,6.11,Low,High,High,808,21,1.73
Ranchi,Pulses,Sandy Loam,6.98,Medium,Low,Low,985,28,1.15
Ranchi,Pulses,Sandy Loam,6.42,High,Low,High,1075,26,1.95
Ranchi,Wheat,Loamy,7.35,High,Medium,Medium,1098,25,2.42
Ranchi,Pulses,Loamy,6.25,Low,High,Medium,857,19,1.24
Ranchi,Wheat,Loamy,6.11,Medium,Low,Medium,1112,23,2.58
Ranchi,Maize,Loamy,7.06,Medium,Medium,Low,1090,22,3.84
Ranchi,Rice,Clay Loam,6.14,Medium,Medium,Medium,1583,29,4.14
Ranchi,Rice,Clayey,6.08,Low,Medium,Medium,1542,32,3.08
Ranchi,Maize,Sandy Loam,5.87,High,Medium,Low,1049,26,3.81
Ranchi,Pulses,Loamy,7.01,Medium,High,Medium,827,24,1.11
Ranchi,Maize,Loamy,6.33,Low,High,Low,1046,21,2.82
Ranchi,Rice,Loamy,6.95,Low,High,Low,1325,22,3.49
Ranchi,Wheat,Clay Loam,7.17,High,Medium,Medium,1042,19,2.94
Ranchi,Maize,Loamy,7.36,Medium,Low,High,1087,25,3.8
Ranchi,Pulses,Loamy,6.32,Low,High,Medium,966,26,1.11
Ranchi,Pulses,Loamy,6.03,Low,Low,Medium,821,28,1.01
Ranchi,Wheat,Clay Loam,6.81,Medium,Medium,Low,1376,24,2.71
Ranchi,Rice,Clay Loam,6.36,Low,Medium,Low,1381,27,4.07
Ranchi,Wheat,Loamy,6.23,Medium,High,Low,971,23,2.89
Ranchi,Rice,Loamy,6.13,High,Medium,High,1258,27,3.56
Ranchi,Maize,Sandy Loam,6.03,Low,High,High,946,27,3.48
Ranchi,Maize,Loamy,6.33,High,Low,High,1064,25,3.58
Ranchi,Pulses,Sandy Loam,6.49,High,Low,High,852,24,1.58
Ranchi,Rice,Clay Loam,6.46,High,Medium,High,1350,28,4.15
Ranchi,Maize,Sandy Loam,6.85,Medium,High,Low,1145,21,2.61
Ranchi,Maize,Sandy Loam,7.42,Medium,Low,Low,1070,19,2.72
Ranchi,Maize,Loamy,6.78,High,Medium,High,968,30,3.45
Ranchi,Pulses,Loamy,7.33,High,Low,Medium,1070,18,1.7
Ranchi,Maize,Sandy Loam,6.89,Medium,High,Medium,1055,30,3.2
Ranchi,Wheat,Clay Loam,7.19,Low,High,High,951,21,2.35
Ranchi,Wheat,Loamy,6.8,Medium,High,High,1278,25,3.29
Ranchi,Pulses,Sandy Loam,6.78,Medium,Medium,Medium,1023,28,1.31
Ranchi,Maize,Sandy Loam,7.48,Low,Medium,High,1032,24,3.1
Ranchi,Maize,Loamy,6.5,High,Medium,High,962,21,3.48
Ranchi,Rice,Clayey,5.75,Medium,Low,High,1560,29,3.93
Ranchi,Rice,Clay Loam,5.9,Low,High,Low,1520,25,4.16
Ranchi,Pulses,Sandy Loam,7.01,High,High,High,919,23,1.27
Ranchi,Maize,Loamy,6.63,High,High,Medium,1048,24,2.89
Ranchi,Rice,Clayey,6.27,Medium,High,Low,1312,26,3.38
Ranchi,Pulses,Loamy,6.12,Low,Low,High,1077,22,1.3
Ranchi,Wheat,Clay Loam,6.81,Low,Medium,Low,907,23,3.0
Ranchi,Wheat,Clay Loam,6.68,Medium,Low,Medium,1305,25,1.72
Ranchi,Maize,Sandy Loam,6.19,Medium,Low,High,980,28,2.49
Ranchi,Wheat,Clay Loam,7.33,Medium,High,High,1162,25,3.32
Ranchi,Wheat,Loamy,6.96,High,High,Medium,1149,19,2.08
