Fertilizer,temp,N,P,K,yeild
54.88722142302071,35.89708888267854,59.97838936750559,21.11115011547533,16.055966934791318,7.012423078773871
55.09908911050852,36.05469581493828,59.953108187088354,20.851961456964407,15.781279135184064,6.9580573302688755
64.96623241934064,37.117000750255066,66.82683073875005,18.06907791126272,14.926326907599945,6.9844636127755555
54.94288846337757,36.07090519062006,64.97655777663701,20.954032643014564,15.785037992285654,6.995478080319595
55.91101419759157,40.06730183076281,66.83309235058718,18.033185030979435,15.040633038895127,6.948019058096815
60.00211002557865,37.10782496280944,63.020659685281004,19.7238741691382,17.91264630295789,7.005676686596265
54.88303284005434,38.078117825545036,64.99547332014872,18.942330124940238,17.116922827295454,6.969003741652698
72.0176932789079,36.14206906402923,71.15489875504149,21.14928668765407,17.01867092460435,6.912422082422867
55.08395790267183,37.818634920084506,60.86744879290602,19.98625005598851,17.908124035610975,6.816613355527768
54.99343383824382,37.89532813030155,61.22996702014053,20.274171263597495,17.91113129888504,7.211496332745866
55.00566523035295,35.979988480364476,60.0206944844908,21.11015398498769,15.844676988145057,6.988290103867447
65.03295731887351,36.16834660873534,68.12016331468546,20.97038444364651,15.948711647006567,7.20602214967338
55.174764745422834,36.12169037153151,65.1513990084006,18.821321397687328,14.977742120319446,7.136490700932579
54.82059169582635,37.94382974742652,60.97383815938249,19.979699291362824,18.052877717420753,6.845862149800926
55.02115899859822,35.91260901980022,65.02491197862099,20.70111422360822,16.06850869111731,7.089981017387242
65.02459636128722,36.17749991908181,67.91525881461044,20.99927384319574,15.904811132305303,7.021615020558404
59.91098281772141,38.821505112584106,60.025765126449954,20.06841648388093,16.11890840896527,7.031647581971789
54.881079921736685,37.916946782523574,64.91718150189875,18.97770258283258,17.06611105150089,7.073154843498186
55.12934754121006,37.9190038746984,61.05533570041577,19.929764053583597,18.126278800356822,7.001312519469606
65.23022384790134,36.14058634362829,68.09416172697124,21.103386105051463,15.919959698351818,7.123590971628198
50.0,39,60.0,18.0,15.0,6.0
50.0,37,59.0,19.0,15.0,6.0
60.0,39,60.0,18.0,15.0,6.0
55.0,39,61.0,18.0,16.0,6.0
60.0,39,60.0,18.0,15.0,6.0
60.0,39,65.0,18.0,15.0,6.0
50.0,37,60.0,18.0,15.0,6.0
65.0,39,65.0,19.0,16.0,6.0
50.0,40,60.0,18.0,15.0,6.0
55.01974444255944,39.04555589152292,61.10238596156178,18.14063579196405,16.01011420163833,5.975342243749046
49.99251094751202,38.974879543472504,59.95680774742854,18.01178545542193,14.964091190211613,5.656995171841251
65.06244175974044,39.162347633667935,64.93130305785954,19.120326891662597,16.214564747985158,6.02503982026114
50.04270895835129,37.11707266747529,58.97834461633983,19.129495795943544,15.197201162694094,5.8935698106862775
60.11093481462801,39.00031462613988,60.180027337879686,17.93617040177206,14.89247084371458,5.921283475168272
64.86541711979234,39.064906585871285,65.12378116017096,18.888050556815667,15.999941301576607,5.93572189527567
59.817317944453336,38.96956107331935,60.043237397486294,18.081540368935535,15.078617935567728,6.098225577597263
50.05255485332719,39.88378958370901,60.065277793127706,17.723223305135086,14.974164040231214,6.114470162241861
54.89573610128158,39.00931187078652,60.9235256439885,18.022206041035716,16.112955495202353,6.111743927704619
59.919120792282655,38.919668253252134,59.988094973136484,18.00163408390235,14.82675804624895,6.0250176305795256
55.029797073595574,38.80978163472808,60.95965969370983,17.807972492268764,15.784276385836195,5.8979817755243795
50.30207801568538,37.07680380664327,59.98251849148557,18.05260045689423,15.10701628622508,5.953625644785383
60.111564710919126,39.07929426212474,64.84513894605413,18.02866974689257,15.12032963782405,6.0276441074725735
49.915228222406675,37.211291232189524,60.224216375770496,18.045540290101847,14.954027855226087,6.174175524152159
50.18417861176155,38.851163971172724,59.941774771314606,18.096258685631412,14.714460481126952,5.990091890723127
49.99809625577819,39.93313527240092,59.800367970837286,17.88245185462957,15.036205924510497,6.008909582953909
50.11247949614224,40.09813814256317,60.12458279243465,17.867702785233902,15.023106719727936,5.934934704933366
50.09803687010653,36.94590399488034,58.93502000748245,19.314381903156864,15.06933643345,5.894228421042956
49.964442169510214,36.921131900868524,59.822799953601056,18.037357419092295,14.741796795352771,6.110163323583551
59.977952932474174,38.9791840155359,64.91922905977091,17.955560592570787,15.053135961409719,6.04712814173442
50.07146328792471,40.01386241524794,59.94312096270667,18.04421267808461,14.843543779687565,5.863958446000606
49.87433788498349,37.01526811515357,59.943056619814826,17.87478344173561,15.087097190016165,6.130347764410358
50.056930650367946,36.96982986031866,59.087849594143066,19.13096616406312,15.084423019446099,5.985209867738306
50.05151066656968,37.01521864647658,59.0599899304589,19.102962868736853,14.884114949963339,5.9781381506625335
65.02274574030034,39.196056140025334,65.01675022421124,18.835842311547655,15.894599767304788,6.185233387673538
59.968076870653235,39.15480177003565,64.87582569014025,17.98755690774992,14.994970045621844,5.9674221869469894
49.98964597906187,37.14902221604066,58.922138632271576,19.183397716940522,14.896859903023275,6.2437301889759675
55.02084133514567,38.944398738198245,61.04509540575967,17.936744467741523,16.145672107867732,5.960082303888508
49.978369024213414,37.054413122831846,58.83946573456275,19.10724930338956,14.951957402410242,6.050076689471003
49.81587794188023,40.068980420720635,59.97936948207673,18.039750689125302,15.009316756530316,5.962533244241169
55.00173573064792,38.8490294916012,61.0248671360846,18.118976282899194,15.90424536606919,5.966978935907032
60.04717256529914,39.01348268725021,59.969445865400175,18.018616237374527,15.043195521194566,6.004907271956771
55.02645726871093,39.03688115946014,61.01697602844976,18.016791489818342,15.911309897385365,5.922552186945532
49.83274662094255,39.08557275647208,59.83571234979368,18.130641959285096,14.949268605821066,5.885942760145911
49.984601085076974,37.20592108229914,59.0210770667934,18.998999731337605,14.956058263165335,6.0171369427053625
59.84895940131891,39.041407670101734,60.00266477682223,18.17835086363095,15.114049649289948,5.786511233256006
59.856148293220116,38.95236675505066,59.9594461020866,17.979230806917027,14.947587117039966,6.005068605656266
59.842682078776654,39.06891450557652,60.1046690565119,17.9429458086875,14.905590561352527,5.992975516724244
59.98826557538776,38.73445401797762,60.075234919149246,17.83328532122606,15.089525180489407,5.995468325848857
50.12972300196648,38.96571333997654,59.93549553471385,17.99863985322304,15.043446766615471,6.2481215841878734
50.02126592506129,36.95139254525091,60.089533954747886,18.005213717751314,15.049526529290077,5.957205293295975
50.08533693719282,37.19493882897818,58.87101546488938,18.855876842618233,14.965433066680811,6.014086874042982
55.114257852951155,38.95418925021953,60.904721094247634,18.046450003841283,15.965403058962048,5.849512114532993
50.01013618928005,40.05642281346214,59.80369295610939,18.040646377909958,15.043685379833885,6.054492074640501
50.09920605410918,36.97087268370494,58.99901735999914,18.912855321380615,14.969535614099419,6.0191224212217325
59.871625776741205,39.034670042975065,59.95119979839962,17.901725222726963,15.092755617161943,6.021728179265803
59.960355898112695,39.027907850696224,59.9194089520397,17.817529271028114,15.15024021629646,5.949696266049876
65.187094419559,39.034190080307916,64.9399007009829,18.915630754005008,16.074507906267222,6.091115489414269
50.01746002065839,36.96928438687397,60.03924479212506,18.099373999212315,15.04750794377619,6.087221106658328
59.99710927407361,38.98447152003222,59.91108283568068,17.9866409446299,15.045017250891586,6.027536086604433
49.9865627270437,37.04701026987207,60.06318392447471,17.925935221838177,14.92520009151705,5.894675766071814
50.188910794084705,38.8901463479138,59.9731271275743,18.0680179671506,14.850773928651869,6.012110447257427
59.99632808507801,39.116449375874936,60.15410992922229,18.061648635360104,14.924007941196448,5.850374119040123
50.14792997291312,38.93782001602128,59.91748133676601,18.097419372437287,14.928834506388663,5.848624075859757
60.298247874880815,39.02810673240053,65.13285512741454,17.950161054715725,15.097416336589196,5.876920065165085
60.11077142305451,38.87111948847575,65.14390254389586,17.844725346191105,15.01162724848062,5.995445098666354
64.91134994771286,38.87026388280099,64.96191820677168,19.04176193771923,16.16732084182215,6.012839494169819
50.19817192711726,39.90919202803956,59.9958173431271,18.125955851231062,14.975558345669372,5.909966029358825
59.999041414196434,38.86800460592536,64.78412632744478,18.071522444576612,14.951615806932923,5.971702966837224
49.875219225892586,36.825951818887845,59.11200040096896,18.94428161530629,15.082159344885026,5.941853184560657
64.9887334439591,39.166018432892066,65.03982438243446,18.96823040300276,16.04665346743026,5.897876302724707
54.9085817138849,38.87889623889089,60.87284553113909,18.061337857259737,15.964888884445541,5.987141429902521
64.9810619737479,38.88695070193274,64.92626996628957,19.001037936115328,16.124818781507088,6.029332173871982
54.877889938060406,39.14019114759639,60.95251783174428,18.06301104782079,16.221435551403083,6.094016224251551
50.04884572636674,39.946146243515244,59.83464092960375,18.051471584863375,14.945283669557815,6.050153327844127
54.77591420406094,39.07026235914418,61.10692109492871,18.020367527524733,16.000705778644303,6.018988388180419
64.96971468585154,38.808049205526885,65.07816086214459,19.14147785850599,16.036486185136443,6.026723363427693
59.940730167369225,39.02150750298568,64.9384134052195,17.877356278606594,14.936145191429587,6.019039832215798
49.9472417503379,37.04572576743326,59.94100099759129,17.88118801006339,14.986338202286897,6.293188809875191
60.19220470515134,39.107953030793745,65.27572641563538,18.06129016339663,14.94708838231471,5.9671362328026865
50.04002672557656,38.93017073704419,59.80300257856189,17.970588645905014,14.880481536957454,5.930482563968237
60.04151133805623,38.995441202710694,60.12768813856159,17.91951803666981,14.865126493493452,5.887718921897143
65.09521413107244,39.00447485975374,64.96595425523472,18.912086087958365,16.079805841231135,6.100692484935464
49.99277193267969,39.111615332384105,60.0429021871691,17.886478446794296,14.930278449739829,6.023834197269854
65.08139700596374,39.0188271851877,64.83479146089117,18.84433780625837,15.978744812768113,6.011934383680696
64.96247957413199,39.01432029050724,64.92849315355517,18.959897258691363,16.00764534486796,5.875409025272521
60.07551933125448,39.15978647944335,59.993413151785134,18.004340034703986,14.903591780773755,6.160881150390568
50.01781961407449,38.95591169816511,60.02016337141916,18.041922694984798,15.086792297375228,6.053945828553564
60.151889955547276,38.90726706653701,59.973989608578435,17.962229069045446,14.80178976875681,6.033364405894829
60.003273074684735,38.958711857194714,59.92189909916202,17.90098555770362,15.033606640242002,5.9725982206307
60.04610834783993,39.03329169655892,64.96097738642624,17.920140553317964,15.026809426771875,6.042735548248815
49.97002895917039,39.09293669250867,60.14563884481107,18.0219879193776,14.986083854528324,5.918772219201507
64.8749707965236,38.99812335936151,64.89821708421665,19.031982071210994,15.909286305371586,5.836376036230451
59.93978925301678,39.09201511676531,60.12165013137076,18.182174792059133,15.074409817713443,5.834179635393734
64.94000387201032,39.21137506880822,64.96828258545277,18.863251139253965,15.985678855171646,6.183023491682645
50.09557497584778,37.07582047711802,60.12427298340142,18.005896233711578,15.194722032793091,5.954484129243559
50.094321618655016,36.95640335226675,59.91400078091427,17.89052320368671,14.944539563954871,6.002102474941995
60.03690142323127,38.984347097231684,64.9065814688112,17.904077414678568,15.027404949344477,5.952327502089502
50.05323868677895,36.91723659245275,59.03081229636941,18.859515820143137,15.093822540260216,6.081526954625523
49.961306352600914,36.83890703594773,59.975773497673345,17.91603880094776,14.945264456086116,5.851014895767884
50.04355627906874,37.11326129404649,60.02214915538245,17.898341767886045,14.849349366342096,5.875242615781916
60.05434451604326,39.16438902354145,64.9705990811713,17.882117647475837,14.980948250332087,5.959701525748042
59.97285911283654,39.04944831105982,59.86220408274724,18.075319536859894,14.981636267420848,6.1645161300658415
49.980582826301266,37.0247474400119,59.03280945357198,19.103686872073542,14.906015689229225,6.019997519344163
64.85376826870748,38.84999242178917,65.07784024474789,18.854800553024873,16.214100301585795,6.064664296842459
65.01884139427884,38.93307439724044,64.957079068194,19.093602140497833,16.008105182078637,6.141407120064606
50.084896344832856,38.90731191001837,59.899435946036,18.031284760422064,14.991718654840517,5.871244335508683
55.01519556340805,38.929442908266616,61.007357977095545,17.990630777468446,16.06626222306056,5.965127271695248
65.02711273150095,39.012058554266694,64.97084057590858,18.97870709740185,15.906694091879297,6.04944057295619
49.7556072554437,36.91758530336394,59.90548790467791,18.217210598914367,14.931889098630352,5.8503157144834015
60.121049711257236,39.231433681741606,59.96137437849231,18.128960758581982,14.904685530110036,5.9268722380216445
49.97823091973348,40.16125172724932,59.965062986607876,17.94949967205737,15.08435063755639,5.748854317404888
49.97994925742517,38.945079687367524,59.948785998261364,17.823550948868682,14.828427021790569,6.058504052572682
49.956943836395986,38.885854515522716,60.00772249055633,17.86581983048674,14.994364463397085,6.107057660258446
49.89205214601071,39.02823614867622,59.913289703041926,17.940366630549335,14.98069110447763,5.988693443928601
59.94073436701359,38.91919403502495,60.06249216947207,18.195024209595395,14.934115949473318,5.967525606237983
49.908827211403754,39.11713937015201,60.05587801443808,18.033767133684204,14.950639228353316,5.972767541197127
49.94648700313234,39.91271044681519,59.966806350563346,17.91032682867863,14.783774692469368,6.047033639154145
55.0015147624131,39.05233631759242,60.904525882130415,17.998667412663536,16.04488349461064,5.993338461690154
50.053234042240845,38.944354345808755,59.91050437239252,18.06328140163289,14.835940857825772,6.123833894834089
65.13519126825955,39.080470711741214,64.96834329235064,19.092008365589205,16.09491284678104,5.916257491992095
50.019100155396515,38.91508825469916,59.989794074200084,18.049645213344174,14.817493315439014,6.088927482781907
50.138512913035605,36.98265160847606,59.920094249588864,17.957424753108757,14.84678680600738,5.910454180925739
49.8547549788042,39.95772454090157,60.18203752668596,18.13952603924008,15.018765585862793,6.116088857784817
60.04793964826876,39.01987708114678,64.94429862762082,17.944061804965862,15.121015727141582,5.943595955387728
65.02110580023795,39.00291960036324,64.81311268716878,18.941640829698905,16.064356558193175,5.984184452912658
59.91162505556226,39.09944071788254,60.205939187898096,18.0480724315813,14.872656825414042,6.130395417286629
60.15423891938924,38.903449350551085,64.91165499122897,17.910449525897363,14.872612223630274,5.913480345840541
49.93162195827219,37.16492084938103,60.13798670883039,18.002475956600335,15.058236916861775,5.970941755471621
50.03348583880719,37.17863346146759,59.90047979089697,17.932033264245618,15.011844647945656,6.003309356708709
49.99112935697841,40.03343135279876,59.801212124093915,18.078410317014345,15.043464791418387,5.916313993593607
49.90162576913139,36.97967811676213,59.84570930929598,17.966612525147024,14.99560965233385,6.105006064462937
59.83280108274895,39.107120877452374,60.019782367354956,17.890262502054203,15.109269131949963,5.951059927006262
64.94515581683497,38.967016179745755,64.83314691409055,19.14512938785543,16.11032475819224,5.884956192754736
59.97886970072869,38.968600409644964,60.01926972176081,18.088498896954388,15.020908834169328,5.87331954197269
59.87379204083825,38.91411805684898,60.01636757341853,17.914281941606635,14.960255382625315,5.898607269723712
59.76524003554643,38.9124649735576,60.05184087320825,18.106503856680398,14.935856523198662,5.9231927069017125
49.89216028401843,37.02529194796978,60.00510925975385,18.134233713066397,15.066052002028131,5.985961469621681
65.0657751090252,38.87463617842035,64.916417735084,19.198421692746745,16.08967832988633,6.0515233784466504
49.916443344012684,39.11444378325731,60.07020075039019,18.019099066422466,14.908448775105668,5.886814889901733
50.026246965560254,40.026786583151505,60.20028379770278,18.03282745751634,14.974250076296928,5.908770710695816
50.153611690280925,37.05413513290098,59.127433932398155,18.93917879410138,15.029612594885437,5.8416932964996
60.073334765498494,38.96610385825036,60.032005992866516,18.100698367125435,15.0339035069321,6.009638775725662
60.01576701209993,39.00328823645164,65.01953700367635,17.80191204912119,14.905991042716247,6.025406680264103
60.145931991235706,39.00980736925377,60.18267922234087,17.923210767592092,15.061524933242536,5.95335004882713
50.012187330600476,37.15981645619078,59.03643598094003,18.982206560271685,14.94810748250901,6.1298177907036475
60.001866797777026,38.8528307493738,59.88958816004098,18.210429314370305,14.90757725166106,6.044792060967305
59.848451363457976,39.147227322550464,60.14645801227156,17.77300524986858,15.094982772969091,5.960423400857323
50.150259430539776,38.96637354135848,59.941512187033425,18.061700495793982,15.016396575899325,5.757459960601605
65.11174645457422,39.16308046624728,65.01345759023776,18.95344856803895,16.251397853285127,5.917452461423465
60.15522919282331,39.003662034099676,60.06408726321804,17.918325048505913,14.850226602616294,6.185422169274501
64.82567609015675,39.13354261310792,64.90476339092848,18.87129737589935,16.16761285381119,5.966525857915276
64.94470361422617,38.90033929151111,65.02782411371109,19.12116314470553,15.904668540125918,5.929421133969262
49.841370413475474,36.819372349115476,59.05787097844132,18.95431181839063,14.915814585918678,5.96782230549396
60.04694876078783,39.08211939774948,64.99165559611258,17.85599307893795,14.882543769948631,5.942244544326071
59.99794310669631,39.03191928404719,65.1426686297214,17.8114264475607,15.167746063263545,5.911684584863311
54.94267575214288,39.1136877434527,61.07602489703629,18.026661732805962,16.047106635375318,6.173554297478862
49.927612406947226,36.96220982445565,59.90020839338601,17.91934426487391,15.077191421902617,6.110967284447612
49.7514355255106,38.946218872370224,59.87691012188013,17.944293301714957,15.153331021400575,5.957691238336502
60.11608965586852,39.1066599187532,60.13292711278772,17.940708894194042,15.132198956321812,6.052904831170173
60.062660503636714,39.08530586541237,60.10674156950667,18.032829091032767,15.016834646703014,6.024848643155741
60.06769775154544,39.01468168537044,60.00923754167785,18.195176608571895,14.945336427878559,6.144992686157188
60.03541717308342,39.072527936326594,64.9420783579553,18.03191254022206,15.021845823965778,5.881107396996815
50.03721299895556,36.86329665863707,58.972484971785065,18.929648585061276,14.974590353222961,5.908755260827229
65.16068051107602,38.973213917678436,65.00095600662016,19.086404543835123,15.957453769789387,5.896301978843521
64.99369534770015,38.824601337289636,65.06942883034391,18.93347529184189,16.027332724121912,5.879430831642523
50.010646896642584,36.901726452199505,59.00558374374192,19.11173160233464,14.902552457414687,5.777345749073325
50.08262243251499,37.03007671997321,59.924557082342886,17.975033309777196,15.060040339682711,5.956009242033144
60.183397725177876,38.90913829701096,65.0880241515117,18.058866980353738,15.120883374250669,5.990303288424178
65.17538426896608,39.07264051935363,65.004136756697,19.062825369549035,15.885479114164394,6.015286316560937
59.976092379170076,38.94204354967559,59.998768153750234,18.147253379228353,15.010975826563918,6.130226555192673
50.066059547695104,39.93012655810339,60.03360085958661,18.11911859379262,15.14145767646031,6.15383631036474
59.92798739046949,38.931440735898704,60.20840517341795,17.900496025928327,15.103210937227527,5.997629698568336
50.045136817860374,37.02174939345048,59.998563809584766,18.154768673267714,14.9247904183277,5.992952837634966
49.92471668020189,37.01818352265662,58.98332956513295,18.950472616691297,14.972134459927027,6.115600440037313
65.00424472265539,38.743929425675894,64.97978647509038,19.07320937502269,15.885400382306727,6.0911335569693055
49.87202924225267,40.079470602581885,60.15132111511278,18.109817949329393,15.060560106367458,5.954391288149716
60.01056164089809,39.06918451730926,64.96773557058978,17.97376791617632,14.867440369743752,5.902084267431259
59.98281392056979,39.0807880829694,64.98909996159476,18.070913454931333,15.201812907716045,6.0099756884556985
50.14064705153768,37.12052345191274,60.0397031413817,17.94230294280982,14.96505763485475,6.062251673292859
59.917644771479516,39.00606520679922,59.92283862881805,18.078862131618624,14.978285278331686,6.020278020427289
59.79209067142346,39.161492184693316,59.970063445480456,17.920692922243493,14.978938276019491,6.007575000536596
49.825978956346034,37.01576776593872,60.03258026791562,18.06402070305964,14.995359883591473,6.062631825838044
60.109961141030766,38.77648888736136,59.92483569744284,18.072898310759264,14.85302264406337,5.967021495056709
49.97114446523817,37.19732258962222,59.9004839978594,18.041938084271976,15.00629967303951,6.087874170770414
55.065545708869216,38.88014250521326,61.00758805249019,18.04912010879242,16.11169190540714,5.954631090722452
50.02514633962903,36.88027893798848,59.94718870281233,17.85570381975613,15.04265324430221,5.985980691135385
50.02282971463346,37.02796619250728,59.943698924358,17.994730378893546,15.147632530070751,6.263301320524727
60.20076142028644,38.93609034543805,64.92191419861645,18.073403615675222,15.114604868130327,5.947142500868302
49.84036481810579,37.08956415818903,59.14692001799695,19.0670074437857,15.204688767775519,6.117094452504722
49.97993533715551,37.03497793325411,58.998682217036176,18.973639561029113,14.967568333198525,6.071299203715485
55.02739643246114,39.00081831961397,60.875173799818306,18.101912323283877,15.980008969497996,5.987731549139583
60.03630408262611,39.111995584570224,59.996160816814346,17.957163973168896,14.90329364672689,5.97818280126706
55.17979645936624,39.04451692137744,61.01570845615583,18.106965838106362,15.997204086923956,6.214492612717321
50.112824886176945,36.90776034792156,58.99605532210122,19.038910152063018,14.973432987758793,6.0218487489110935
64.95011247714385,38.95281668416288,65.02964725068877,18.785684979617596,16.014834774911378,5.957628277536984
54.94096279984868,39.08021284912239,60.916634250532034,17.91602179210803,15.88608446210405,5.927719777499015
49.92602769406243,37.180991288283174,59.98210193192062,18.0040241957248,14.927661390862214,5.998075634418669
54.86534969835838,39.10784820718796,61.120405385885256,18.056187617886543,16.083880857254776,6.061484618328877
50.15996744045909,39.10087064530345,59.84746258415505,18.072318014289838,14.972524503039372,6.165360829125242
60.21209728104432,38.92328028004506,64.98886457854721,17.92082845528591,15.0396288937209,6.034644705920204
60.0,39,60.0,18.0,15.0,5.5
59.91090098032232,39.01558922893426,60.04849343870412,18.12356013323809,14.940240316345761,5.700017415139561
60.05413551282598,38.91812460869182,60.096651054677245,18.089600548457096,15.330707266094716,5.496740781345803
60.13842441856721,39.11546292689171,59.92776434103728,18.002645289498584,14.960490121597191,5.21821159303399
59.79561599050147,38.934229413042075,60.118861538982785,18.08582454798743,15.141431778228123,5.575282071541814
60.02760463490037,39.08433652990512,60.13981098286152,18.009709736317852,14.986394457181852,5.475753237929135
60.004122813470154,39.15581110705529,60.13137441853066,17.905069828097826,14.778136268986524,5.468526644909777
59.95915738529161,38.94841575290697,60.09985309550223,18.049157776677543,15.15035017401035,5.501865787355022
59.98410857148177,39.02558448622109,60.12846039853528,17.947818440301095,15.153854069604945,5.376898734005277
59.82760702890787,39.031215361926634,60.0351065873547,18.091658923927497,14.94192197033845,5.525864088906214
59.699740931256834,39.135498946091204,60.052275466010975,17.878727644667304,15.08624858444343,5.417844988569634
60.08691959168534,38.87693515418033,59.99451708887291,18.011015674907178,14.766775148491568,5.64722003326735
59.89100325358108,39.03294129166917,59.92082508916484,17.980330085773733,15.113527470187691,5.5892507427400036
59.77176672865746,39.00170445632332,60.12166399232727,17.885731554148766,14.927194543240962,5.569410649942911
59.943809274171564,39.03070273852696,60.07019091791887,17.94065238830068,15.01742006778217,5.581275181637502
59.9213479147168,39.133965087895994,60.08716019268847,18.025046614290627,14.90319488546352,5.486578653261113
60.26919510313895,38.90828071286827,60.06525882420397,18.015836534773275,14.91619084963634,5.302433243813782
60.011609661850706,38.904305947120584,60.196809947458505,18.056293648202697,14.919653490744137,5.701998430045253
60.08953652497995,39.08224191414899,59.86589217513221,17.947252194902383,15.041006184998041,5.612366009133021
59.904323666948656,38.92413030593332,60.039958571892,17.84217877394741,15.187051195572074,5.4623578928693055
60.136484710516825,38.98160707557643,59.99308167041659,18.02359705014463,15.022561473510116,5.610484379231391
60.012712264364474,39.09051776092611,60.08429368104653,17.74934100115236,15.006213130586174,5.4358827200093
60.02328129569506,39.055551633861164,59.99104343772532,17.899063652696547,15.138781283324965,5.456488829939566
59.949133669071514,38.947982789949364,59.7880595763678,17.960351523471473,14.966095818577974,5.427893512039223
60.04748922884386,39.09021076617912,59.89483466648378,18.066898743364092,15.011576894089854,5.719416399611541
60.114045263764076,39.155074025451626,60.0525351788069,17.873806349472677,14.880984467745103,5.618522168762183
59.702347389931674,39.02114365825235,59.96790855296953,18.004671493852392,15.014417948530026,5.610886805528356
60.0546635195815,38.91961610413312,59.98347741120102,18.178515393138593,14.917182762570985,5.398193832266286
60.08662386840705,38.91970130010882,60.10830950039267,18.14966872205178,14.944764526991824,5.410269409541245
60.07717583917664,39.01359669681288,60.04953476664915,18.062457847816148,14.966951200957974,5.454935911623905
60.02823534892694,39.05460062796601,59.96978047951832,18.170255525932596,15.217845473767118,5.577747975355507
60.04691299708618,38.91057000547084,59.78876408054022,17.9895234904514,14.99083485423904,5.601129917911515
60.117915699437795,39.12131066123774,59.9986705705351,17.969056765811356,14.933636826478885,5.2860348903618215
59.93966033476665,38.927809166532576,59.90686454978454,17.9419312623819,15.073942541469945,5.599340990449466
59.98410642105914,39.063713507071014,60.199895747042405,17.944994667465494,14.898806733951464,5.3491188241621686
60.10986158666742,38.92050950365704,59.80205138306314,17.945388712774452,15.092384350089803,5.412044714511635
59.95590033453591,38.92873756741847,59.8891466526524,17.928325684851576,15.15824128164447,5.455961371128694
60.138522369049156,39.121545136721146,59.958577362470635,18.082491127949048,14.93789535660953,5.565932576717217
59.99892252823055,38.934376904205074,59.959133716566924,17.994972290987086,14.923300977184148,5.56198403313711
59.88753154611293,39.02317455504529,59.90550267055351,18.228701442814998,15.123160896800695,5.4884627515823095
59.9429824713522,38.933318996684925,60.1809788949379,18.105936846420377,15.03327693950599,5.476010038026174
59.986617713924765,39.111343311163836,60.02957633752676,18.04315783031764,14.880988212653937,5.517673799775148
60.03236843033816,38.94080639208245,60.16393559493159,17.90660650443684,15.184745564657893,5.400477816638372
60.01100159061846,38.934563049736305,59.77012029188259,17.954551141623604,15.032631569036477,5.4661447066179925
59.69188677027059,38.88569430881247,59.75566698714225,17.873629953266242,14.895572855125868,5.450251900604883
60.17754900641516,38.95086221771113,60.14085791528006,18.049445625238373,15.027594671275443,5.486757252450462
60.012930111579585,39.07595916485095,59.96844493347747,17.921712575813807,15.006158432970121,5.481442461918263
60.01610947964078,38.938308882216496,60.20151051632062,17.98230204087851,15.031248871996818,5.6709661633704
59.89968372335807,39.00531016440428,59.87835039637184,18.0178845923728,15.005773143815892,5.533824589353655
59.884760438983264,39.038349746672296,59.94118300267651,17.894727384850423,14.918074977710905,5.4843575772886135
60.029250807773764,39.16360320365365,59.98411846436286,17.972664017681325,15.071331105365562,5.623102128039749
60.105750183676705,39.083801767573874,59.91930069966365,18.046529397455227,14.888802455479636,5.645801012633885
59.923705312472045,39.18404729374014,60.064488314125214,17.954982314028758,14.96715447755003,5.457429578597527
60.05009195099345,39.07653747481503,59.9552555732765,18.142806689069918,15.03880256194716,5.530652890877563
59.88818749808983,39.15899385548238,60.016278256083275,18.034866268600787,15.145891436315678,5.428182022267031
60.12975652572973,39.05694795192968,59.96868446176598,18.01727477586791,14.704882559717248,5.348808310624951
60.02426210651343,39.11207666455546,60.08420274780831,18.04602205512858,15.055521974411938,5.444887044305844
60.040576359604756,39.08173786342703,60.14844705858008,18.033295747545463,14.91510165408436,5.604598239560911
60.172921018533955,39.02560096142751,60.11207411213181,18.038900266911412,15.06781183478165,5.372811554818303
60.05849868225601,39.00274652372771,60.093425502050884,17.90145949365417,15.066926352886412,5.468389173399371
59.86638469407534,38.86074287953777,59.91366529533392,17.921443518083077,14.904783617747963,5.296654795470145
59.97304886273133,38.91814411426509,59.94106237830977,17.923165626801662,15.039425276790432,5.473578961552133
59.88308315153207,38.98047814477658,59.98392370784255,17.98213252704514,15.107948771021682,5.576790542070123
60.04396382363463,38.98966984200922,59.98548734453719,18.057241348118566,14.998798452560944,5.3287528787118195
60.09888513643372,38.93709651821443,59.99621640288328,17.9454473792824,15.019086820068752,5.40533975985723
59.87694972452439,39.100071865227264,60.02116237434425,17.89402887469874,15.05001481055564,5.680771541551965
60.15921593264058,38.98266260112486,60.05322034161512,18.023446108651743,14.975301347221844,5.48998775998885
60.026743699454244,39.000389417400875,59.89128219919706,18.070559636409794,15.162592905131989,5.457758468248264
59.823040780967105,38.91022598628725,60.050573059784476,18.0148028559216,14.96517263290312,5.629938559589204
59.953965060447814,39.11006945543537,60.035444380308505,17.99941719025403,15.00806922113986,5.415836661806286
59.88638610531017,38.835946457890394,60.23822818423092,18.066861256584303,15.091350322898188,5.508504835801851
59.95996021336556,39.12795355971402,59.87835750271171,18.055389329427705,14.945480052152016,5.589731990001036
59.93294321419301,39.141727596554844,59.9356953362805,18.060041260908733,14.990664421338085,5.332137988807099
60.24975646542502,39.10777368994781,60.06142607642285,17.988962311495374,14.922973191794615,5.583138482222256
59.75698204099772,38.87839817467591,59.97909228024327,18.083788420720158,15.12057979503212,5.719937116359642
59.836891410845936,38.85117162992709,60.04215553968479,17.873253807710785,15.141798078347136,5.493828190434268
