Location,Crop,Soil_Type,pH,Nitrogen,Phosphorus,Potassium,Rainfall_mm,Temperature_C,Expected_Yield_ton_per_hectare
Ranchi,Pulses,Sandy Loam,7.08,High,Low,Medium,925,21,1.74
Ranchi,Wheat,Loamy,6.48,Low,Low,Medium,1390,25,2.99
Ranchi,Rice,Clay Loam,6.86,Low,Medium,Low,1572,24,4.36
Ranchi,Pulses,Loamy,7.47,Medium,High,Low,919,18,1.52
Ranchi,Maize,Loamy,6.42,Low,High,Low,1181,18,3.56
Ranchi,Maize,Loamy,7.44,Medium,Medium,Low,952,26,2.51
Ranchi,Wheat,Loamy,6.87,Low,Low,High,1251,21,1.79
Ranchi,Wheat,Loamy,6.24,High,High,Medium,1120,22,2.06
Ranchi,Pulses,Sandy Loam,6.97,Low,High,Low,1019,18,1.76
Ranchi,Wheat,Clay Loam,6.88,High,Low,Medium,954,23,2.05
Ranchi,Rice,Loamy,5.91,Medium,Medium,High,1527,25,3.05
Ranchi,Rice,Clay Loam,6.52,Low,Low,High,1301,30,4.27
Ranchi,Rice,Clayey,6.45,High,Medium,High,1359,32,4.27
Ranchi,Maize,Sandy Loam,6.28,High,Low,Low,981,27,3.62
Ranchi,Rice,Clayey,6.84,Medium,Medium,Low,1208,25,2.94
Ranchi,Wheat,Clay Loam,7.18,High,Medium,Medium,1113,25,3.3
Ranchi,Rice,Loamy,6.44,High,Low,Medium,1323,29,4.34
Ranchi,Rice,Clay Loam,5.74,Medium,High,High,1343,22,2.99
Ranchi,Pulses,Sandy Loam,6.64,High,High,High,944,28,1.98
Ranchi,Rice,Clay Loam,6.82,Medium,Medium,High,1331,32,3.94
Ranchi,Rice,Clayey,6.83,Low,Low,Medium,1393,22,2.6
Ranchi,Maize,Loamy,6.14,Low,High,Low,918,20,3.05
Ranchi,Pulses,Loamy,6.49,Low,Low,Medium,933,20,1.88
Ranchi,Rice,Clay Loam,5.91,Low,High,Low,1560,24,4.48
Ranchi,Maize,Sandy Loam,5.93,Low,Medium,High,1198,23,2.13
Ranchi,Pulses,Sandy Loam,7.34,Medium,Low,High,1092,25,1.6
Ranchi,Maize,Sandy Loam,6.64,High,Medium,High,1047,26,2.8
Ranchi,Pulses,Loamy,6.19,Low,High,Medium,996,20,1.58
Ranchi,Wheat,Clay Loam,6.08,Medium,High,High,1293,19,2.6
Ranchi,Rice,Clayey,6.5,Low,Low,Low,1572,27,4.32
Ranchi,Wheat,Clay Loam,7.48,High,Low,Low,900,24,2.11
Ranchi,Pulses,Loamy,6.99,Medium,Medium,High,1019,27,1.43
Ranchi,Wheat,Loamy,6.45,Medium,Medium,Low,956,25,3.31
Ranchi,Maize,Sandy Loam,7.15,Low,Low,High,1122,23,3.49
Ranchi,Wheat,Loamy,7.22,Medium,High,High,1002,21,2.49
Ranchi,Maize,Loamy,7.25,Medium,Low,High,993,27,2.65
Ranchi,Rice,Clay Loam,6.23,Medium,High,Low,1321,29,2.52
Ranchi,Rice,Clayey,6.26,High,Medium,Medium,1282,24,4.11
Ranchi,Maize,Loamy,6.86,High,Low,High,1017,21,2.94
Ranchi,Rice,Clayey,5.76,High,Medium,High,1450,32,2.52
Ranchi,Maize,Sandy Loam,6.86,Medium,Medium,Low,1031,27,2.34
Ranchi,Wheat,Loamy,6.45,Low,Medium,Low,1035,19,2.85
Ranchi,Pulses,Sandy Loam,7.21,Medium,Low,Medium,897,21,1.26
Ranchi,Maize,Sandy Loam,6.97,Medium,High,Low,995,28,3.47
Ranchi,Pulses,Sandy Loam,6.93,Low,Medium,High,1065,21,1.84
Ranchi,Maize,Loamy,5.98,Medium,Low,Medium,1064,28,3.99
Ranchi,Rice,Clay Loam,6.56,Low,High,Low,1324,24,3.69
Ranchi,Pulses,Loamy,7.09,Medium,Medium,Low,1093,22,1.43
Ranchi,Pulses,Sandy Loam,6.29,Medium,Medium,Medium,804,23,1.02
Ranchi,Pulses,Sandy Loam,6.23,Low,High,High,1041,24,1.66
Ranchi,Wheat,Loamy,6.81,High,High,Low,1066,23,2.24
Ranchi,Wheat,Clay Loam,6.91,Low,High,Medium,1168,24,2.26
Ranchi,Rice,Clay Loam,5.65,Medium,Low,Low,1299,24,3.98
Ranchi,Pulses,Sandy Loam,7.47,Medium,Low,Low,1093,19,1.74
Ranchi,Rice,Clay Loam,5.61,Low,Low,Low,1455,29,3.09
Ranchi,Pulses,Sandy Loam,7.0,Low,Low,Medium,919,25,1.65
Ranchi,Rice,Loamy,6.2,Low,Medium,High,1223,29,3.76
Ranchi,Pulses,Sandy Loam,6.81,High,High,High,922,20,1.77
Ranchi,Maize,Loamy,7.35,Medium,Medium,Low,952,20,2.56
Ranchi,Maize,Loamy,6.5,Low,High,Medium,1006,18,3.52
Ranchi,Pulses,Loamy,6.06,Low,Low,Medium,920,22,1.5
Ranchi,Wheat,Clay Loam,6.57,High,Medium,Low,1119,25,2.83
Ranchi,Wheat,Clay Loam,6.71,Low,Low,Low,1067,18,2.68
Ranchi,Pulses,Sandy Loam,6.91,Medium,Medium,High,978,22,1.98
Ranchi,Rice,Clayey,5.86,Medium,Medium,Low,1519,22,4.45
Ranchi,Pulses,Sandy Loam,6.63,Medium,High,Medium,845,25,1.88
Ranchi,Rice,Loamy,6.11,Medium,Low,High,1240,28,4.28
Ranchi,Pulses,Loamy,6.72,High,High,High,860,24,1.09
Ranchi,Wheat,Clay Loam,6.97,High,Medium,High,981,19,2.52
Ranchi,Rice,Loamy,6.92,High,Medium,High,1523,25,2.77
Ranchi,Wheat,Loamy,6.12,Medium,Medium,Medium,1271,25,2.01
Ranchi,Rice,Loamy,6.12,High,Medium,High,1339,27,3.57
Ranchi,Wheat,Loamy,6.77,High,Low,Low,1012,23,2.14
Ranchi,Maize,Loamy,6.5,Low,Medium,Low,1143,18,2.69
Ranchi,Maize,Loamy,6.51,Medium,Low,High,1199,28,2.38
Ranchi,Maize,Loamy,6.56,Medium,High,Medium,1116,30,2.73
Ranchi,Wheat,Loamy,6.54,Low,Low,Low,1353,20,2.96
Ranchi,Pulses,Sandy Loam,7.08,Medium,Low,Medium,817,23,1.4
Ranchi,Rice,Loamy,6.17,Low,Low,Medium,1395,22,2.95
Ranchi,Rice,Clay Loam,6.94,Medium,Medium,High,1416,31,2.94
Ranchi,Maize,Loamy,6.84,Low,Medium,Medium,1049,26,3.11
Ranchi,Wheat,Loamy,6.63,High,Low,High,1213,22,2.44
Ranchi,Pulses,Sandy Loam,6.69,High,Low,High,1031,24,1.3
Ranchi,Maize,Loamy,6.63,High,High,Medium,908,24,2.53
Ranchi,Wheat,Loamy,7.02,Low,Medium,Medium,1382,25,2.32
Ranchi,Pulses,Sandy Loam,7.23,High,Low,High,1050,28,1.27
Ranchi,Pulses,Loamy,6.34,Low,Low,Medium,959,22,1.94
Ranchi,Rice,Clayey,5.58,Medium,High,Low,1530,23,3.58
Ranchi,Wheat,Clay Loam,6.53,Low,Medium,High,1370,21,2.1
Ranchi,Maize,Loamy,6.54,High,Low,High,1019,30,3.24
Ranchi,Rice,Clay Loam,6.96,High,High,Medium,1305,28,2.65
Ranchi,Wheat,Clay Loam,7.36,Low,High,High,1151,20,1.81
Ranchi,Wheat,Loamy,6.44,Low,Medium,Low,1360,25,1.71
Ranchi,Pulses,Sandy Loam,7.15,High,Low,Low,901,24,2.0
Ranchi,Wheat,Loamy,7.0,Low,Low,Low,1139,23,3.23
Ranchi,Rice,Clayey,6.94,Low,High,Low,1205,27,3.36
Ranchi,Pulses,Loamy,7.43,High,Medium,High,1021,19,1.25
Ranchi,Maize,Sandy Loam,7.06,Low,Low,Low,1081,30,3.38
Ranchi,Pulses,Loamy,7.21,Medium,Medium,Medium,877,20,1.52
Ranchi,Rice,Clayey,6.71,High,High,Low,1272,29,3.41
Ranchi,Rice,Clay Loam,5.89,Low,Low,High,1405,23,3.79
Ranchi,Rice,Loamy,5.54,High,Low,Medium,1595,26,4.42
Ranchi,Maize,Loamy,7.01,Medium,Medium,High,928,24,2.38
Ranchi,Pulses,Loamy,6.75,High,Medium,High,1064,20,1.76
Ranchi,Rice,Loamy,5.8,Medium,Low,High,1226,30,3.21
Ranchi,Wheat,Clay Loam,7.11,Medium,Low,Low,1354,23,2.11
Ranchi,Wheat,Clay Loam,6.48,Medium,High,Low,1296,23,2.52
Ranchi,Pulses,Sandy Loam,6.74,High,Low,High,999,21,1.63
Ranchi,Maize,Sandy Loam,7.49,Low,High,High,1079,24,2.88
Ranchi,Pulses,Sandy Loam,6.49,Medium,Medium,Medium,895,28,1.63
Ranchi,Pulses,Loamy,6.79,High,Medium,Medium,930,21,1.11
Ranchi,Wheat,Loamy,6.76,Low,Medium,Low,1348,25,3.37
Ranchi,Rice,Clayey,5.81,Low,Medium,High,1436,24,3.75
Ranchi,Pulses,Sandy Loam,7.35,High,High,Medium,1046,26,1.1
Ranchi,Maize,Sandy Loam,5.96,Low,High,Medium,1163,24,3.04
Ranchi,Maize,Sandy Loam,7.07,Medium,Medium,High,985,26,3.12
Ranchi,Rice,Loamy,6.05,High,Low,High,1354,27,3.96
Ranchi,Rice,Loamy,5.57,Low,High,Medium,1359,24,3.3
Ranchi,Maize,Sandy Loam,6.37,High,Medium,Low,1105,24,2.03
Ranchi,Pulses,Sandy Loam,6.63,Medium,Medium,Low,951,20,1.86
Ranchi,Wheat,Loamy,6.93,Medium,Medium,Medium,935,19,2.25
Ranchi,Wheat,Loamy,7.18,High,Medium,Low,1352,21,3.39
Ranchi,Wheat,Clay Loam,6.63,Medium,Low,Medium,1026,22,1.75
Ranchi,Wheat,Clay Loam,7.13,Low,Medium,Low,1140,24,3.19
Ranchi,Wheat,Loamy,6.43,Medium,High,Low,1303,20,2.18
Ranchi,Rice,Clayey,6.13,Medium,Low,High,1527,28,2.98
Ranchi,Maize,Sandy Loam,6.71,Medium,High,Low,990,26,2.07
Ranchi,Pulses,Sandy Loam,6.13,Low,High,Medium,1017,28,1.55
Ranchi,Wheat,Loamy,6.81,Low,High,High,1331,23,2.98
Ranchi,Rice,Clay Loam,6.67,Low,Low,High,1501,26,3.79
Ranchi,Rice,Loamy,6.41,High,Low,High,1425,32,3.0
Ranchi,Maize,Loamy,7.25,Medium,Low,Medium,1186,27,3.58
Ranchi,Wheat,Clay Loam,6.89,Low,High,High,1381,19,2.84
Ranchi,Maize,Loamy,6.65,Medium,Medium,Medium,974,18,2.49
Ranchi,Rice,Loamy,5.62,Medium,High,Medium,1309,31,3.07
Ranchi,Maize,Loamy,6.27,Medium,Low,Low,1176,29,2.85
Ranchi,Rice,Clayey,6.22,Medium,Low,High,1433,26,4.25
Ranchi,Maize,Loamy,7.39,Medium,Medium,Medium,997,23,2.14
Ranchi,Rice,Clayey,5.77,Medium,Low,Medium,1546,25,2.54
Ranchi,Rice,Clayey,5.56,Medium,Low,Medium,1296,30,3.8
Ranchi,Rice,Loamy,5.88,Low,Low,High,1422,22,3.1
Ranchi,Pulses,Loamy,7.24,High,Low,Low,991,21,1.59
Ranchi,Pulses,Sandy Loam,6.25,Medium,High,Low,892,27,1.58
Ranchi,Maize,Sandy Loam,7.0,High,Medium,Low,1047,23,3.39
Ranchi,Rice,Clayey,6.66,High,Medium,Low,1266,30,3.25
Ranchi,Rice,Loamy,5.7,Low,High,Low,1282,25,4.19
Ranchi,Rice,Clay Loam,6.99,High,Low,High,1412,31,2.54
Ranchi,Maize,Sandy Loam,7.25,Low,Medium,Medium,1012,18,3.89
Ranchi,Rice,Clay Loam,5.65,High,Medium,High,1306,27,3.53
Ranchi,Maize,Sandy Loam,6.64,High,Low,Medium,1140,24,3.02
Ranchi,Maize,Sandy Loam,7.25,Medium,Low,Low,1186,18,2.44
Ranchi,Maize,Sandy Loam,6.38,High,Low,Low,1068,29,2.3
Ranchi,Wheat,Clay Loam,6.66,Low,Medium,Low,909,22,1.85
Ranchi,Rice,Loamy,6.98,Low,Medium,Medium,1387,24,3.7
Ranchi,Maize,Loamy,7.28,High,High,Medium,1070,24,2.93
Ranchi,Rice,Loamy,5.67,High,Low,Medium,1278,29,2.82
Ranchi,Rice,Clayey,6.26,High,Low,Low,1237,22,4.3
Ranchi,Wheat,Loamy,6.5,Low,High,High,1138,19,1.9
Ranchi,Maize,Sandy Loam,6.93,High,Medium,High,1152,26,3.45
Ranchi,Wheat,Loamy,7.43,Low,High,Medium,969,22,3.37
Ranchi,Maize,Sandy Loam,6.31,Low,High,High,987,20,3.39
Ranchi,Rice,Loamy,6.02,High,Medium,Low,1586,29,4.3
Ranchi,Wheat,Clay Loam,6.06,Low,High,High,1326,22,2.72
Ranchi,Pulses,Loamy,7.06,Medium,Medium,High,867,26,1.2
Ranchi,Rice,Clay Loam,6.12,Low,Low,Medium,1574,23,3.41
Ranchi,Pulses,Sandy Loam,7.48,Medium,Low,Low,963,21,1.52
Ranchi,Maize,Loamy,6.16,High,High,Medium,1101,23,3.96
Ranchi,Pulses,Loamy,7.48,Medium,Low,Medium,932,27,1.75
Ranchi,Wheat,Loamy,6.54,Low,Low,High,1289,18,1.81
Ranchi,Maize,Sandy Loam,6.84,Low,Low,Medium,1153,21,2.81
Ranchi,Rice,Clayey,5.85,Medium,Medium,Low,1391,32,4.22
Ranchi,Pulses,Sandy Loam,6.15,High,Medium,Medium,813,27,1.18
Ranchi,Rice,Clayey,6.61,Low,Low,Medium,1514,30,4.12
Ranchi,Wheat,Loamy,7.32,High,Low,Low,1363,21,2.65
Ranchi,Maize,Loamy,7.16,High,Medium,High,1184,20,2.74
Ranchi,Maize,Loamy,6.5,High,High,Medium,1022,28,2.78
Ranchi,Wheat,Clay Loam,6.45,Medium,Low,High,1383,20,3.39
Ranchi,Wheat,Clay Loam,7.15,Medium,Low,Medium,949,24,3.39
Ranchi,Wheat,Clay Loam,6.78,Low,High,High,1124,25,3.39
Ranchi,Wheat,Clay Loam,7.38,Low,High,Medium,1169,21,2.49
Ranchi,Maize,Loamy,6.58,High,High,Medium,942,28,3.22
Ranchi,Maize,Sandy Loam,6.94,High,Medium,Medium,1125,23,3.46
Ranchi,Rice,Clay Loam,6.38,Low,Medium,Medium,1582,28,3.56
Ranchi,Rice,Clayey,6.22,High,Low,High,1314,24,2.79
Ranchi,Wheat,Loamy,6.71,Low,High,Medium,967,18,2.42
Ranchi,Wheat,Loamy,6.02,High,Medium,Low,1177,24,3.34
Ranchi,Rice,Loamy,6.93,High,High,Low,1469,32,2.91
Ranchi,Wheat,Clay Loam,6.64,Low,Medium,Low,1000,24,2.42
Ranchi,Rice,Loamy,5.89,Low,High,Low,1234,25,3.4
Ranchi,Maize,Sandy Loam,7.49,Low,Medium,Low,1022,29,2.89
Ranchi,Rice,Loamy,5.84,Medium,Medium,High,1208,24,4.47
Ranchi,Rice,Clay Loam,6.44,High,Medium,Low,1393,30,3.38
Ranchi,Wheat,Loamy,7.01,Low,Medium,Medium,1007,24,2.26
Ranchi,Wheat,Loamy,6.55,Medium,Medium,Medium,1384,24,2.59
Ranchi,Rice,Loamy,5.51,Low,Low,Low,1496,27,3.97
Ranchi,Wheat,Loamy,6.57,Low,Medium,Medium,951,18,3.37
Ranchi,Maize,Sandy Loam,6.31,Low,Low,High,1106,26,3.95
Ranchi,Pulses,Sandy Loam,6.2,High,High,High,1095,27,1.8
Ranchi,Wheat,Loamy,7.32,Medium,Medium,High,1149,21,2.91
Ranchi,Wheat,Clay Loam,6.65,Medium,Medium,Medium,908,25,2.32
Ranchi,Maize,Sandy Loam,6.63,High,Medium,High,1196,21,2.44
Ranchi,Maize,Sandy Loam,6.92,High,High,Low,1086,28,3.02
Ranchi,Rice,Clayey,6.88,Medium,Medium,Low,1472,24,3.76
Ranchi,Pulses,Sandy Loam,6.23,High,Medium,Medium,801,26,1.92
Ranchi,Pulses,Loamy,7.35,High,High,Medium,862,22,1.31
Ranchi,Wheat,Clay Loam,6.83,High,High,Medium,976,25,2.52
Ranchi,Maize,Sandy Loam,6.84,Medium,Medium,Medium,908,24,2.86
Ranchi,Maize,Sandy Loam,5.95,High,High,High,1059,30,2.27
Ranchi,Pulses,Sandy Loam,6.73,Medium,Medium,High,1020,18,1.57
Ranchi,Wheat,Clay Loam,7.2,High,Medium,High,1155,21,3.04
Ranchi,Rice,Loamy,6.47,Low,Low,Low,1490,30,3.51
Ranchi,Rice,Loamy,5.93,Low,Low,Low,1527,30,3.6
Ranchi,Wheat,Loamy,6.1,Low,Low,High,1124,24,3.04
Ranchi,Wheat,Clay Loam,7.06,Low,Medium,Low,1307,21,3.18
Ranchi,Pulses,Sandy Loam,6.89,High,Low,High,888,25,1.91
Ranchi,Pulses,Loamy,6.41,High,Low,Medium,903,18,1.08
Ranchi,Maize,Sandy Loam,7.3,High,Medium,Medium,1176,26,2.29
Ranchi,Wheat,Clay Loam,6.73,Medium,Low,High,1258,18,1.9
Ranchi,Wheat,Loamy,7.48,Low,Low,Low,961,24,3.28
Ranchi,Maize,Sandy Loam,6.6,Medium,Medium,Low,986,22,3.96
Ranchi,Wheat,Loamy,6.23,Low,Low,High,1005,22,3.1
Ranchi,Pulses,Loamy,6.86,Medium,High,High,878,24,1.22
Ranchi,Wheat,Loamy,6.98,Medium,Low,Low,1094,23,3.29
Ranchi,Wheat,Loamy,6.6,Medium,Low,High,1173,24,3.36
Ranchi,Pulses,Sandy Loam,7.26,Low,Medium,Low,1038,21,1.77
Ranchi,Wheat,Loamy,6.2,Medium,Medium,High,937,23,2.21
Ranchi,Pulses,Sandy Loam,6.95,Medium,Medium,High,952,25,1.4
Ranchi,Rice,Loamy,6.97,Low,High,High,1544,24,3.99
Ranchi,Maize,Sandy Loam,7.44,High,High,Medium,1166,29,3.87
Ranchi,Wheat,Loamy,6.27,Medium,High,High,1312,21,2.93
Ranchi,Rice,Clay Loam,6.08,Low,Low,High,1343,23,4.3
Ranchi,Maize,Loamy,6.77,Medium,High,Medium,1142,25,2.17
Ranchi,Pulses,Sandy Loam,7.41,High,Low,Medium,800,22,1.21
Ranchi,Wheat,Loamy,6.86,Low,High,Low,982,23,3.27
Ranchi,Wheat,Loamy,6.42,High,High,High,1307,21,2.19
Ranchi,Pulses,Loamy,7.43,Medium,High,Medium,997,26,1.86
Ranchi,Maize,Sandy Loam,7.33,High,High,High,933,22,2.03
Ranchi,Wheat,Clay Loam,6.74,High,Medium,Low,962,18,3.18
Ranchi,Pulses,Loamy,6.92,Medium,Low,High,967,20,1.09
Ranchi,Pulses,Loamy,7.47,High,High,High,1046,28,1.97
Ranchi,Rice,Clay Loam,5.88,Low,High,Medium,1397,29,3.76
Ranchi,Rice,Loamy,6.19,Low,High,Low,1523,28,2.96
Ranchi,Wheat,Clay Loam,6.72,Low,Low,Low,1023,23,2.51
Ranchi,Maize,Sandy Loam,7.14,Low,Low,High,950,19,2.64
Ranchi,Rice,Clayey,6.88,Low,High,High,1472,26,3.16
Ranchi,Rice,Loamy,5.73,Low,Low,High,1247,26,4.24
Ranchi,Pulses,Loamy,6.62,High,High,Medium,847,19,1.33
Ranchi,Pulses,Loamy,6.24,Low,Medium,High,941,27,1.03
Ranchi,Maize,Loamy,6.71,Medium,Medium,High,1199,29,3.56
Ranchi,Wheat,Loamy,6.27,High,Medium,Low,981,23,2.39
Ranchi,Pulses,Loamy,6.76,Low,Medium,High,841,22,1.19
Ranchi,Rice,Loamy,6.63,High,Low,Low,1344,25,4.37
Ranchi,Wheat,Clay Loam,6.91,Low,Low,Medium,1374,18,1.82
Ranchi,Rice,Clayey,6.79,High,High,Medium,1566,28,2.57
Ranchi,Pulses,Loamy,6.24,Low,Medium,Medium,947,21,1.3
Ranchi,Pulses,Loamy,6.18,Medium,Low,Low,935,19,1.7
Ranchi,Pulses,Sandy Loam,6.38,High,High,Medium,843,28,1.63
Ranchi,Maize,Sandy Loam,7.24,Low,Medium,Medium,1026,30,2.12
Ranchi,Wheat,Clay Loam,7.44,Low,High,Medium,936,23,2.15
Ranchi,Rice,Clay Loam,5.84,Low,Medium,Medium,1570,22,2.96
Ranchi,Wheat,Clay Loam,6.01,High,High,Low,912,21,2.96
Ranchi,Pulses,Sandy Loam,6.08,Low,High,Medium,1047,26,1.29
Ranchi,Wheat,Loamy,6.29,High,Low,High,1343,23,2.43
Ranchi,Wheat,Clay Loam,7.45,Medium,Medium,Low,1072,23,2.83
Ranchi,Pulses,Sandy Loam,6.38,Medium,High,Medium,986,20,1.72
Ranchi,Rice,Clay Loam,6.94,Low,Medium,High,1379,32,2.86
Ranchi,Pulses,Loamy,7.46,Low,Medium,High,1006,18,1.41
Ranchi,Pulses,Sandy Loam,6.01,High,High,High,806,22,1.03
Ranchi,Maize,Sandy Loam,6.18,Medium,Low,High,1118,18,2.89
Ranchi,Wheat,Loamy,6.8,High,Low,Low,991,24,3.24
Ranchi,Wheat,Clay Loam,7.19,Medium,Low,Low,1177,18,3.02
Ranchi,Wheat,Clay Loam,6.87,High,Low,Low,1177,19,1.79
Ranchi,Maize,Sandy Loam,6.19,High,Medium,High,1040,30,2.81
Ranchi,Pulses,Loamy,7.37,Medium,High,High,836,27,1.05
Ranchi,Wheat,Clay Loam,6.4,Medium,High,Low,1233,20,2.38
Ranchi,Wheat,Clay Loam,6.42,High,Low,High,965,22,3.27
