Location,Crop,Soil_Type,pH,Nitrogen,Phosphorus,Potassium,Rainfall_mm,Temperature_C,Expected_Yield_ton_per_hectare
Ranchi,Maize,Loamy,6.21,Low,Low,Low,1187,20,3.12
Ranchi,Wheat,Clay Loam,6.02,Low,Low,High,1139,19,2.62
Ranchi,Pulses,Loamy,7.48,Low,Low,Medium,1025,19,1.27
Ranchi,Maize,Sandy Loam,6.26,High,High,Medium,1077,25,2.42
Ranchi,Pulses,Sandy Loam,7.08,Low,High,Medium,960,18,1.85
Ranchi,Pulses,Sandy Loam,6.04,High,Medium,High,927,22,1.49
Ranchi,Wheat,Clay Loam,6.64,Medium,Medium,Medium,1117,21,2.69
Ranchi,Rice,Loamy,5.66,Medium,Medium,High,1272,28,4.27
Ranchi,Pulses,Loamy,7.13,Medium,Medium,High,1068,26,1.89
Ranchi,Maize,Sandy Loam,6.48,High,Low,Medium,1152,20,2.69
Ranchi,Wheat,Loamy,6.11,High,Low,Low,1060,21,2.66
Ranchi,Maize,Loamy,7.04,High,Low,Low,923,18,2.5
Ranchi,Maize,Loamy,7.23,Low,Low,Low,1017,23,3.47
Ranchi,Pulses,Sandy Loam,7.25,High,Medium,Medium,1025,28,1.9
Ranchi,Rice,Clay Loam,6.36,Medium,Low,High,1253,29,4.4
Ranchi,Rice,Clayey,6.12,Low,High,Medium,1548,30,3.41
Ranchi,Pulses,Sandy Loam,6.86,High,High,Medium,988,22,1.61
Ranchi,Rice,Loamy,6.05,Low,High,High,1442,25,3.76
Ranchi,Wheat,Loamy,7.07,High,Medium,Medium,1327,23,1.99
Ranchi,Maize,Loamy,7.34,Low,Medium,High,1135,25,2.77
Ranchi,Rice,Clay Loam,6.88,Medium,High,Low,1314,30,2.96
Ranchi,Pulses,Sandy Loam,6.2,High,High,High,841,19,1.31
Ranchi,Maize,Loamy,6.49,Medium,Medium,High,994,25,3.33
Ranchi,Wheat,Loamy,6.28,Medium,Low,Low,1275,20,2.08
Ranchi,Rice,Clay Loam,6.03,Low,Medium,Low,1300,22,4.08
Ranchi,Rice,Clay Loam,6.16,Low,Low,Low,1255,26,3.84
Ranchi,Rice,Clay Loam,6.83,Low,High,High,1595,24,2.59
Ranchi,Maize,Loamy,6.37,High,Medium,Medium,1068,23,3.38
Ranchi,Maize,Sandy Loam,6.39,High,High,Medium,950,20,3.66
Ranchi,Rice,Clayey,5.5,Low,Low,Low,1517,24,4.21
Ranchi,Wheat,Loamy,6.37,Low,High,High,1315,23,2.94
Ranchi,Wheat,Loamy,6.05,Medium,Low,High,1329,21,2.23
Ranchi,Rice,Loamy,6.52,High,Medium,High,1381,22,4.1
Ranchi,Rice,Loamy,6.22,Low,Low,Low,1579,26,3.29
Ranchi,Pulses,Sandy Loam,6.78,High,High,Medium,959,21,1.8
Ranchi,Wheat,Loamy,6.71,Medium,High,High,1174,24,1.92
Ranchi,Maize,Loamy,7.26,Low,Low,High,1025,22,2.46
Ranchi,Pulses,Loamy,7.06,Low,High,Low,1067,21,1.3
Ranchi,Maize,Sandy Loam,6.64,Low,High,Low,1043,26,2.36
Ranchi,Rice,Clayey,5.85,Medium,Low,Low,1579,22,3.91
Ranchi,Pulses,Loamy,6.94,Low,Medium,Low,855,28,1.18
Ranchi,Rice,Clay Loam,6.74,Medium,High,High,1240,31,4.1
Ranchi,Maize,Sandy Loam,6.98,Medium,High,Medium,1073,27,3.95
Ranchi,Wheat,Loamy,6.51,Medium,Medium,Medium,1141,20,2.33
Ranchi,Pulses,Loamy,6.35,High,Low,Low,1057,24,1.41
Ranchi,Maize,Sandy Loam,6.82,High,Medium,Medium,1174,21,3.59
Ranchi,Maize,Sandy Loam,7.03,Medium,Low,Medium,1129,30,2.27
Ranchi,Wheat,Clay Loam,6.08,High,High,High,1395,18,1.7
Ranchi,Rice,Clayey,6.98,High,Medium,High,1252,29,3.2
Ranchi,Rice,Clayey,5.78,Low,Low,High,1276,25,2.55
Ranchi,Wheat,Clay Loam,7.17,High,High,High,1103,21,1.74
Ranchi,Wheat,Loamy,6.57,High,High,Medium,1399,19,3.24
Ranchi,Rice,Loamy,6.08,Low,High,Low,1362,27,2.89
Ranchi,Maize,Loamy,6.74,High,Medium,Low,1197,27,3.1
Ranchi,Maize,Sandy Loam,5.98,Low,Medium,High,905,22,2.58
Ranchi,Maize,Sandy Loam,6.69,Medium,Medium,High,1184,30,2.65
Ranchi,Maize,Sandy Loam,7.25,Medium,Low,Medium,1079,25,2.8
Ranchi,Pulses,Loamy,6.36,Medium,Medium,Medium,906,25,1.46
Ranchi,Maize,Sandy Loam,6.62,Medium,Medium,High,983,25,2.75
Ranchi,Pulses,Sandy Loam,6.16,Medium,Low,Low,825,27,1.5
Ranchi,Rice,Clayey,5.75,Low,Low,Medium,1273,32,2.96
Ranchi,Rice,Clayey,5.86,Medium,High,Medium,1460,27,3.82
Ranchi,Pulses,Sandy Loam,7.38,Medium,Low,High,806,19,1.6
Ranchi,Maize,Sandy Loam,7.38,Medium,High,Medium,1115,21,2.92
Ranchi,Maize,Sandy Loam,5.92,High,Medium,Low,1015,25,3.06
Ranchi,Maize,Sandy Loam,6.47,Low,Medium,High,1034,24,2.31
Ranchi,Wheat,Loamy,7.35,High,High,Low,1396,22,3.25
Ranchi,Pulses,Loamy,6.37,Low,High,Low,924,18,1.33
Ranchi,Maize,Sandy Loam,7.09,Low,Medium,Medium,1104,29,3.53
Ranchi,Wheat,Loamy,6.64,High,High,High,908,22,3.08
Ranchi,Pulses,Sandy Loam,6.87,Low,Medium,High,1010,21,1.63
Ranchi,Maize,Loamy,6.94,High,High,Medium,980,27,3.96
Ranchi,Rice,Clayey,6.26,Low,Low,Medium,1480,28,4.22
Ranchi,Wheat,Clay Loam,6.92,Medium,Medium,High,1180,24,1.76
Ranchi,Maize,Loamy,5.94,High,Low,Medium,1051,27,3.62
Ranchi,Maize,Sandy Loam,6.76,High,High,Medium,961,21,3.31
Ranchi,Rice,Clay Loam,5.52,High,Low,Low,1384,29,3.25
Ranchi,Pulses,Loamy,7.09,Low,Low,Medium,815,24,1.1
Ranchi,Wheat,Clay Loam,6.75,Low,High,High,1029,20,3.1
Ranchi,Rice,Clay Loam,6.09,High,Medium,High,1214,26,3.2
Ranchi,Wheat,Clay Loam,7.44,Medium,Low,Medium,994,23,3.29
Ranchi,Wheat,Clay Loam,7.31,Low,High,Medium,920,24,2.13
Ranchi,Maize,Sandy Loam,7.21,Medium,High,High,1070,20,2.53
Ranchi,Maize,Sandy Loam,7.16,Low,Low,Low,1128,30,3.73
Ranchi,Rice,Clayey,6.86,High,Medium,Low,1384,31,3.54
Ranchi,Pulses,Sandy Loam,7.5,Medium,Medium,Medium,884,22,1.37
Ranchi,Wheat,Loamy,6.19,Low,Low,Low,1047,20,1.81
Ranchi,Pulses,Loamy,6.59,High,High,High,1090,26,1.43
Ranchi,Pulses,Loamy,6.51,High,Medium,High,1099,25,1.25
Ranchi,Pulses,Sandy Loam,6.65,High,Medium,High,904,27,1.52
Ranchi,Wheat,Loamy,7.41,Medium,Medium,Low,1195,19,3.26
Ranchi,Rice,Clay Loam,6.11,Medium,Low,Low,1251,32,4.15
Ranchi,Wheat,Loamy,6.68,High,Medium,Low,1233,18,2.14
Ranchi,Wheat,Loamy,6.1,Medium,Medium,Medium,1093,23,1.98
Ranchi,Wheat,Loamy,6.97,Low,Medium,High,930,23,2.92
Ranchi,Maize,Loamy,6.89,Low,Medium,Low,945,27,3.89
Ranchi,Pulses,Loamy,7.36,Medium,Medium,Medium,804,18,1.78
Ranchi,Wheat,Clay Loam,7.43,Medium,Medium,Medium,1299,19,1.96
Ranchi,Wheat,Clay Loam,6.29,Medium,High,Medium,1012,24,2.87
Ranchi,Wheat,Clay Loam,6.22,High,Medium,High,1316,20,3.25
Ranchi,Pulses,Sandy Loam,6.13,Low,Medium,Low,827,21,1.31
Ranchi,Wheat,Loamy,6.79,Low,Low,Medium,1247,18,2.15
Ranchi,Rice,Clayey,6.86,Low,Medium,High,1208,32,3.64
Ranchi,Rice,Clay Loam,5.69,High,Low,High,1276,24,4.01
Ranchi,Rice,Loamy,6.51,High,Medium,Low,1540,27,3.47
Ranchi,Maize,Loamy,6.4,Medium,Low,Low,1185,23,3.89
Ranchi,Pulses,Loamy,7.1,Medium,High,Medium,880,22,1.2
Ranchi,Wheat,Clay Loam,6.75,High,Low,Low,1228,20,2.88
Ranchi,Pulses,Sandy Loam,7.44,Low,Medium,Low,1040,27,1.47
Ranchi,Wheat,Loamy,6.11,Medium,Low,High,1138,23,2.76
Ranchi,Pulses,Loamy,7.29,Medium,High,High,960,23,1.57
Ranchi,Wheat,Clay Loam,6.84,High,High,High,953,20,2.21
Ranchi,Maize,Sandy Loam,7.45,Medium,High,Low,1105,30,2.19
Ranchi,Wheat,Loamy,6.44,Medium,High,Medium,1372,24,2.6
Ranchi,Wheat,Clay Loam,7.26,Medium,High,High,1059,22,2.04
Ranchi,Wheat,Clay Loam,6.31,High,Medium,Medium,1249,19,2.06
Ranchi,Pulses,Loamy,6.13,High,Medium,Low,832,19,1.39
Ranchi,Rice,Clay Loam,6.01,Low,Medium,Medium,1576,24,4.41
Ranchi,Pulses,Loamy,6.79,Low,Medium,Medium,1010,28,1.86
Ranchi,Rice,Loamy,6.09,High,High,Medium,1395,22,2.95
Ranchi,Pulses,Sandy Loam,7.45,Medium,Medium,Medium,870,26,1.28
Ranchi,Pulses,Loamy,6.41,Low,Low,Low,1027,25,1.14
Ranchi,Pulses,Sandy Loam,6.89,High,Medium,Low,1055,20,1.27
Ranchi,Pulses,Sandy Loam,6.1,Low,High,High,849,25,1.64
Ranchi,Rice,Loamy,5.85,High,High,Low,1401,23,3.82
Ranchi,Rice,Clay Loam,5.83,Medium,Low,High,1306,24,3.71
Ranchi,Rice,Clay Loam,6.23,Low,High,Medium,1251,22,2.99
Ranchi,Rice,Clayey,6.77,Low,Medium,Medium,1557,28,2.64
Ranchi,Rice,Loamy,6.03,Medium,Low,Medium,1538,22,3.41
Ranchi,Rice,Clay Loam,6.88,Medium,Low,Medium,1369,32,2.79
Ranchi,Maize,Sandy Loam,5.9,Low,Medium,Low,1101,27,3.85
Ranchi,Pulses,Sandy Loam,6.32,Medium,High,Medium,979,28,1.62
Ranchi,Wheat,Loamy,7.07,Medium,High,Low,1121,23,2.66
Ranchi,Wheat,Loamy,7.43,Medium,Low,High,900,23,2.17
Ranchi,Maize,Sandy Loam,7.04,High,Medium,High,939,19,3.58
Ranchi,Pulses,Sandy Loam,6.8,Medium,Low,Low,1080,27,1.53
Ranchi,Pulses,Sandy Loam,6.86,Low,Low,Low,845,23,1.26
Ranchi,Maize,Loamy,6.07,High,Low,Low,969,28,2.17
Ranchi,Wheat,Loamy,7.09,Low,Low,High,1202,25,3.15
Ranchi,Pulses,Sandy Loam,6.29,Low,High,Low,850,24,1.98
Ranchi,Maize,Sandy Loam,7.06,High,Low,High,1193,26,3.77
Ranchi,Maize,Loamy,6.32,Low,Low,Low,917,30,2.83
Ranchi,Rice,Loamy,6.45,Medium,Low,Low,1498,31,3.81
Ranchi,Wheat,Clay Loam,7.45,Low,Low,High,1110,24,2.38
Ranchi,Pulses,Sandy Loam,7.02,Low,Medium,Low,1084,18,1.79
Ranchi,Rice,Clay Loam,6.98,Low,High,High,1496,23,2.85
Ranchi,Pulses,Loamy,7.29,High,Medium,Low,971,27,1.29
Ranchi,Pulses,Loamy,6.92,High,Medium,Medium,867,26,1.3
Ranchi,Maize,Sandy Loam,6.28,High,Medium,Medium,1174,27,2.19
Ranchi,Wheat,Loamy,6.55,Medium,Low,Low,1354,22,2.84
Ranchi,Pulses,Sandy Loam,7.49,Medium,Low,High,911,27,1.15
Ranchi,Maize,Loamy,7.16,Low,Medium,Medium,962,29,2.45
Ranchi,Maize,Sandy Loam,6.37,Low,Low,Medium,1048,18,2.52
Ranchi,Pulses,Sandy Loam,7.08,Low,Medium,Low,946,20,1.51
Ranchi,Maize,Loamy,6.47,Low,High,Medium,927,27,3.46
Ranchi,Wheat,Clay Loam,6.89,Low,High,Medium,1089,19,2.69
Ranchi,Wheat,Clay Loam,6.6,Medium,Low,High,1034,21,3.3
Ranchi,Pulses,Sandy Loam,7.03,Low,Low,Medium,853,24,1.75
Ranchi,Maize,Loamy,6.76,Medium,Medium,Low,1023,19,2.12
Ranchi,Wheat,Loamy,6.58,High,Medium,High,1241,22,2.46
Ranchi,Maize,Sandy Loam,6.88,High,Low,Low,919,21,3.25
Ranchi,Pulses,Loamy,7.12,Low,High,Medium,829,22,1.87
Ranchi,Pulses,Loamy,6.94,Medium,Low,Low,934,21,1.96
Ranchi,Pulses,Sandy Loam,6.87,Low,High,Low,1025,28,1.15
Ranchi,Wheat,Loamy,6.98,Medium,Low,Low,1395,22,2.18
Ranchi,Pulses,Loamy,6.81,High,High,High,847,28,1.32
Ranchi,Maize,Loamy,5.89,High,High,High,1006,21,2.12
Ranchi,Wheat,Clay Loam,7.06,High,Medium,Medium,1068,21,3.26
Ranchi,Rice,Clayey,6.61,Medium,High,Low,1274,26,2.53
Ranchi,Wheat,Loamy,6.8,Low,Medium,High,1345,19,2.16
Ranchi,Rice,Clayey,6.98,Low,Low,High,1371,28,4.27
Ranchi,Maize,Loamy,7.34,High,Low,Medium,1026,30,3.64
Ranchi,Pulses,Loamy,6.04,Medium,Medium,Low,952,28,1.63
Ranchi,Pulses,Sandy Loam,6.24,Medium,Medium,High,820,20,1.72
Ranchi,Rice,Clay Loam,5.67,Medium,High,Medium,1598,24,3.13
Ranchi,Maize,Loamy,5.88,Medium,Low,Low,1155,29,3.06
Ranchi,Pulses,Loamy,6.47,High,High,Medium,1020,24,1.78
Ranchi,Wheat,Loamy,7.04,High,Medium,Low,1039,18,1.75
Ranchi,Pulses,Sandy Loam,7.47,High,Low,Low,959,18,1.82
Ranchi,Pulses,Sandy Loam,7.23,Low,High,Low,831,21,1.13
Ranchi,Rice,Loamy,6.31,Medium,Low,High,1590,32,4.11
Ranchi,Pulses,Sandy Loam,6.4,Low,Low,High,1002,28,1.27
Ranchi,Maize,Sandy Loam,6.95,High,Medium,High,1094,28,3.68
Ranchi,Maize,Sandy Loam,6.07,Medium,Low,Medium,927,27,2.94
Ranchi,Rice,Loamy,5.73,Low,Low,High,1563,28,3.79
Ranchi,Pulses,Loamy,6.05,Medium,Medium,Medium,1071,28,1.32
Ranchi,Rice,Clayey,5.7,Low,Low,Low,1287,32,4.01
Ranchi,Pulses,Sandy Loam,6.83,High,Low,Medium,1004,18,1.22
Ranchi,Rice,Clayey,6.95,Medium,Medium,Low,1566,22,2.92
Ranchi,Pulses,Loamy,6.46,Low,Medium,Medium,963,24,1.7
Ranchi,Maize,Loamy,6.22,Medium,High,Medium,902,28,2.86
Ranchi,Rice,Loamy,6.61,Low,High,Low,1526,24,4.2
Ranchi,Maize,Loamy,7.17,Low,Low,Medium,917,24,3.18
Ranchi,Maize,Loamy,6.54,Medium,High,High,1065,22,2.37
Ranchi,Maize,Sandy Loam,6.7,Medium,High,Low,1156,18,3.11
Ranchi,Pulses,Loamy,6.39,Medium,High,Medium,898,22,1.15
Ranchi,Pulses,Loamy,6.45,Low,Low,High,842,27,1.64
Ranchi,Rice,Clay Loam,6.82,Low,Low,Medium,1486,27,3.86
Ranchi,Rice,Clayey,6.44,Low,Low,High,1578,31,4.19
Ranchi,Pulses,Sandy Loam,6.93,High,High,Low,881,21,1.35
Ranchi,Maize,Sandy Loam,5.89,Low,Medium,Medium,907,21,2.58
Ranchi,Wheat,Clay Loam,6.19,Low,High,Low,1086,24,2.71
Ranchi,Pulses,Loamy,6.92,Low,Low,Low,889,26,1.96
Ranchi,Maize,Sandy Loam,6.91,High,Medium,Medium,1146,22,3.54
Ranchi,Wheat,Clay Loam,6.03,High,Medium,High,989,25,1.97
Ranchi,Pulses,Sandy Loam,6.04,High,Medium,Low,1050,27,1.49
Ranchi,Pulses,Loamy,7.12,High,Medium,Medium,857,18,1.61
Ranchi,Maize,Sandy Loam,6.68,Low,Low,Low,1188,28,3.81
Ranchi,Maize,Sandy Loam,6.69,High,Medium,High,1028,30,3.32
Ranchi,Pulses,Loamy,6.42,Medium,High,High,1061,26,1.63
Ranchi,Pulses,Sandy Loam,6.88,High,Medium,Low,913,22,1.92
Ranchi,Pulses,Sandy Loam,6.24,Low,High,High,966,23,1.49
Ranchi,Pulses,Loamy,6.36,High,Medium,Low,922,18,1.92
Ranchi,Maize,Loamy,6.93,Low,Medium,Low,1128,26,3.82
Ranchi,Pulses,Loamy,6.16,Medium,Medium,Low,973,20,1.23
Ranchi,Wheat,Clay Loam,7.03,Low,Low,Low,1361,21,3.05
Ranchi,Pulses,Sandy Loam,7.47,High,High,Low,928,21,1.16
Ranchi,Pulses,Sandy Loam,6.83,High,Medium,Medium,855,21,1.0
Ranchi,Maize,Sandy Loam,6.38,High,High,High,940,24,3.07
Ranchi,Rice,Loamy,6.4,Medium,Low,High,1522,23,4.35
Ranchi,Pulses,Sandy Loam,7.04,Medium,Medium,Medium,807,28,1.48
Ranchi,Wheat,Loamy,6.66,Medium,High,High,1049,20,2.21
Ranchi,Maize,Sandy Loam,6.39,High,Low,High,1023,25,2.01
Ranchi,Pulses,Sandy Loam,7.07,Low,High,High,980,19,1.73
Ranchi,Pulses,Sandy Loam,7.29,Low,Low,Medium,1011,25,1.7
Ranchi,Maize,Sandy Loam,6.67,High,High,High,975,22,3.31
Ranchi,Rice,Loamy,6.45,High,High,Low,1384,26,3.68
Ranchi,Maize,Sandy Loam,6.92,High,Medium,Medium,977,18,2.83
Ranchi,Wheat,Loamy,7.26,Medium,High,High,1286,24,2.57
Ranchi,Rice,Loamy,6.99,Low,Low,Low,1430,23,4.02
Ranchi,Pulses,Sandy Loam,6.31,Low,High,Low,945,21,1.52
Ranchi,Maize,Sandy Loam,7.15,Medium,High,High,994,19,3.07
Ranchi,Rice,Clay Loam,6.63,Low,Low,Low,1280,25,3.07
Ranchi,Wheat,Loamy,7.36,High,Low,High,936,18,3.16
Ranchi,Wheat,Clay Loam,6.23,Medium,High,Low,1009,25,2.71
Ranchi,Maize,Sandy Loam,6.4,Low,Medium,Low,1108,18,3.45
Ranchi,Maize,Sandy Loam,6.23,Low,Medium,Low,1195,20,2.84
Ranchi,Wheat,Clay Loam,7.16,High,High,Medium,921,20,2.05
Ranchi,Pulses,Loamy,6.68,Low,High,Low,875,19,1.99
Ranchi,Wheat,Loamy,6.6,Low,Medium,High,1249,21,3.34
Ranchi,Maize,Sandy Loam,7.45,High,High,Medium,1046,25,2.62
Ranchi,Wheat,Clay Loam,7.42,Low,High,Low,900,21,2.77
Ranchi,Rice,Loamy,6.71,Low,Medium,Low,1472,30,4.2
Ranchi,Rice,Clayey,6.52,Medium,Medium,Low,1400,31,3.38
Ranchi,Rice,Loamy,6.77,Low,High,Low,1431,28,4.46
Ranchi,Maize,Sandy Loam,7.23,High,Medium,High,1139,28,2.77
Ranchi,Pulses,Sandy Loam,6.71,Low,High,High,869,23,1.29
Ranchi,Maize,Sandy Loam,7.14,High,High,Medium,1198,26,2.98
Ranchi,Wheat,Clay Loam,6.37,Medium,Low,Medium,1016,22,2.45
Ranchi,Pulses,Loamy,6.1,Medium,High,Low,826,22,1.43
Ranchi,Pulses,Sandy Loam,6.53,High,Low,Medium,966,23,1.34
Ranchi,Wheat,Loamy,6.66,Low,Low,Low,1382,18,2.55
Ranchi,Rice,Loamy,5.87,Medium,High,High,1432,30,3.76
Ranchi,Rice,Loamy,6.38,High,Low,Low,1599,29,3.46
Ranchi,Maize,Sandy Loam,6.87,Low,High,Low,1191,21,2.71
Ranchi,Maize,Loamy,6.35,High,Medium,Medium,1091,29,2.19
Ranchi,Maize,Loamy,6.56,Low,Medium,Medium,1107,20,3.63
Ranchi,Rice,Clayey,6.49,Medium,Low,Medium,1327,29,3.42
Ranchi,Maize,Loamy,6.43,High,High,Medium,1042,20,3.02
Ranchi,Wheat,Loamy,6.32,High,Medium,High,1261,25,2.75
Ranchi,Wheat,Loamy,7.05,Medium,Medium,High,1363,19,2.43
Ranchi,Rice,Loamy,5.92,Medium,Medium,High,1274,30,4.27
Ranchi,Wheat,Clay Loam,6.04,Medium,Medium,Medium,1254,19,2.76
Ranchi,Wheat,Loamy,7.17,High,Low,Medium,1253,22,3.0
Ranchi,Maize,Sandy Loam,7.11,Low,Low,High,1157,21,2.97
Ranchi,Rice,Clayey,6.8,High,Medium,Low,1520,22,2.6
Ranchi,Pulses,Loamy,6.99,Low,High,Low,1013,28,1.62
Ranchi,Wheat,Loamy,6.29,Low,High,High,941,18,2.81
Ranchi,Pulses,Loamy,7.32,High,Medium,High,828,19,1.7
Ranchi,Wheat,Clay Loam,6.7,Low,High,Low,1145,19,2.97
Ranchi,Pulses,Loamy,7.25,Low,Medium,High,889,26,1.54
Ranchi,Pulses,Loamy,6.85,High,High,High,807,25,1.33
Ranchi,Pulses,Loamy,7.43,Low,High,Low,981,26,1.33
Ranchi,Maize,Loamy,7.21,High,Low,High,1067,23,2.82
Ranchi,Pulses,Loamy,7.48,High,Low,High,950,27,1.55
Ranchi,Wheat,Loamy,7.39,Low,High,Low,1201,19,2.75
Ranchi,Wheat,Clay Loam,6.57,Medium,High,High,912,24,2.04
Ranchi,Wheat,Clay Loam,6.3,Low,High,High,1341,20,3.32
Ranchi,Wheat,Clay Loam,6.49,Medium,High,Low,940,21,2.15
Ranchi,Maize,Sandy Loam,6.58,Low,Low,High,1150,25,2.25
Ranchi,Maize,Sandy Loam,7.0,Low,Low,Low,1084,22,2.03
Ranchi,Maize,Loamy,6.57,Medium,Low,High,1174,23,2.63
Ranchi,Maize,Loamy,6.55,High,Low,Medium,963,18,3.54
Ranchi,Maize,Sandy Loam,6.39,Low,Medium,High,1027,29,2.49
Ranchi,Maize,Sandy Loam,7.26,Medium,Medium,Low,1161,19,2.26
Ranchi,Wheat,Clay Loam,6.85,High,Low,Medium,1269,21,2.69
Ranchi,Wheat,Loamy,7.18,Low,High,High,1132,21,1.93
Ranchi,Wheat,Clay Loam,6.14,Low,Medium,High,1310,21,2.4
Ranchi,Rice,Clay Loam,6.83,Low,Medium,Low,1458,27,3.76
Ranchi,Maize,Sandy Loam,7.22,Low,High,High,1035,22,3.02
Ranchi,Rice,Clayey,5.68,Low,Medium,Medium,1285,30,2.61
Ranchi,Wheat,Clay Loam,6.25,Low,Low,Low,1120,19,1.84
Ranchi,Rice,Clayey,5.78,Low,High,High,1401,30,3.7
Ranchi,Pulses,Loamy,7.24,High,Low,Medium,974,26,1.94
Ranchi,Wheat,Loamy,6.05,High,High,Low,1146,19,1.86
Ranchi,Rice,Clayey,5.77,Medium,Medium,High,1412,28,3.7
Ranchi,Wheat,Clay Loam,6.78,Medium,High,High,917,20,2.45
Ranchi,Rice,Clayey,5.71,Low,High,Low,1406,22,3.98
Ranchi,Wheat,Clay Loam,6.13,Low,High,Low,1084,22,3.38
Ranchi,Maize,Sandy Loam,7.26,High,High,Low,1036,22,2.03
Ranchi,Pulses,Loamy,6.1,Low,Medium,High,1100,22,1.41
Ranchi,Wheat,Loamy,6.41,High,Low,High,1123,21,3.14
Ranchi,Maize,Loamy,7.27,Medium,High,Low,965,30,2.61
Ranchi,Wheat,Loamy,7.34,Medium,High,High,1389,25,2.66
Ranchi,Rice,Clay Loam,6.97,Medium,High,High,1434,28,4.24
Ranchi,Wheat,Clay Loam,7.24,High,High,Medium,1239,25,2.19
Ranchi,Pulses,Loamy,6.93,High,High,High,1059,23,1.96
Ranchi,Maize,Sandy Loam,7.46,Medium,High,Low,977,21,3.26
Ranchi,Pulses,Sandy Loam,6.8,Low,High,High,892,19,1.17
Ranchi,Rice,Clayey,5.92,Medium,Low,High,1460,24,3.34
Ranchi,Rice,Clay Loam,6.37,Low,Medium,Medium,1456,26,4.38
Ranchi,Maize,Loamy,7.27,Low,Medium,Low,1027,23,2.01
Ranchi,Maize,Loamy,7.22,Medium,Low,High,1025,26,3.16
Ranchi,Rice,Clayey,6.71,High,Medium,Low,1568,25,3.14
Ranchi,Wheat,Loamy,6.07,Medium,Low,Medium,1133,18,2.83
Ranchi,Wheat,Loamy,7.36,High,Low,High,1086,18,2.36
Ranchi,Rice,Loamy,6.98,Medium,Medium,Low,1503,26,4.14
Ranchi,Pulses,Sandy Loam,7.43,Low,Low,High,807,25,1.87
Ranchi,Rice,Loamy,6.33,Medium,Medium,High,1386,27,4.29
Ranchi,Pulses,Sandy Loam,6.86,Low,Low,Medium,832,20,1.08
Ranchi,Pulses,Loamy,6.11,High,Medium,Medium,990,22,1.5
Ranchi,Pulses,Loamy,6.45,Medium,Low,High,1064,24,1.21
Ranchi,Rice,Clayey,5.74,High,Medium,Low,1273,30,3.03
Ranchi,Wheat,Clay Loam,7.5,Medium,Medium,Medium,1287,22,2.36
Ranchi,Pulses,Loamy,7.04,High,High,High,885,21,1.68
Ranchi,Pulses,Sandy Loam,6.71,Low,Medium,High,890,20,1.64
Ranchi,Pulses,Sandy Loam,6.64,Medium,High,Medium,906,28,1.44
Ranchi,Rice,Clay Loam,6.81,Medium,High,Low,1277,22,4.06
Ranchi,Rice,Clay Loam,5.64,Low,High,High,1337,29,3.65
Ranchi,Maize,Sandy Loam,6.4,Low,Medium,Medium,907,26,2.12
Ranchi,Maize,Loamy,6.11,Low,Low,Low,1138,28,3.74
Ranchi,Wheat,Loamy,7.38,Low,Medium,High,1344,20,2.62
Ranchi,Pulses,Loamy,7.36,High,Medium,High,955,23,1.16
Ranchi,Pulses,Loamy,7.24,Medium,High,Low,966,20,1.42
Ranchi,Maize,Sandy Loam,7.14,Low,Low,High,979,19,2.73
Ranchi,Wheat,Loamy,7.05,Medium,Low,Medium,947,23,2.95
Ranchi,Wheat,Loamy,6.49,High,Low,High,1040,23,2.07
Ranchi,Wheat,Clay Loam,6.67,Low,Medium,Medium,1240,22,2.6
Ranchi,Wheat,Clay Loam,6.21,Medium,High,High,1212,20,2.49
Ranchi,Pulses,Sandy Loam,6.59,High,Low,High,941,24,1.96
Ranchi,Maize,Sandy Loam,5.94,Medium,High,Medium,1052,21,3.07
Ranchi,Wheat,Loamy,6.38,High,High,Low,1338,25,2.54
Ranchi,Wheat,Loamy,6.92,High,High,Medium,1085,18,2.89
Ranchi,Pulses,Sandy Loam,6.48,Low,High,High,880,21,1.35
Ranchi,Rice,Clay Loam,5.51,Low,Low,Low,1377,32,3.09
Ranchi,Rice,Loamy,6.83,Medium,Low,Medium,1525,22,3.33
Ranchi,Pulses,Sandy Loam,7.04,Medium,Medium,Low,927,21,1.04
Ranchi,Pulses,Sandy Loam,6.26,High,Low,Medium,881,25,1.69
Ranchi,Wheat,Clay Loam,6.12,Medium,High,Low,1020,25,1.77
Ranchi,Maize,Sandy Loam,7.27,Medium,Low,High,966,21,3.11
Ranchi,Rice,Loamy,6.65,High,Low,Medium,1226,23,3.56
Ranchi,Pulses,Sandy Loam,6.41,Medium,High,High,948,22,1.42
Ranchi,Pulses,Sandy Loam,6.74,Medium,Low,High,941,28,1.79
Ranchi,Wheat,Clay Loam,7.17,Low,Medium,High,1358,22,2.96
Ranchi,Maize,Sandy Loam,6.22,Medium,High,Low,1106,25,2.81
Ranchi,Maize,Sandy Loam,7.19,High,Medium,High,989,29,2.79
Ranchi,Maize,Sandy Loam,7.17,High,Low,Medium,1079,18,2.02
Ranchi,Maize,Loamy,6.59,High,Low,Medium,966,26,3.64
Ranchi,Rice,Loamy,6.97,Medium,High,Low,1542,28,3.92
Ranchi,Wheat,Clay Loam,7.49,Low,Medium,High,1272,24,3.17
Ranchi,Maize,Sandy Loam,6.67,High,Medium,High,1020,26,2.25
Ranchi,Pulses,Sandy Loam,6.92,Low,Medium,High,975,26,1.12
